user_id,ring_id,ring_type,is_fraud_ring,tx_count,amount_mean,amount_std,amount_max,amount_log_mean,online_rate,night_rate,merchant_count,category_count,tx_per_merchant,device_id_degree_max,device_id_degree_mean,ip_id_degree_max,ip_id_degree_mean,card_id_degree_max,card_id_degree_mean,merchant_degree_max,merchant_degree_mean,mule_merchant_rate,mule_merchant_count,component_id,component_size,shared_device_ip_pressure,graph_risk_score,n2v_00,n2v_01,n2v_02,n2v_03,n2v_04,n2v_05,n2v_06,n2v_07,n2v_08,n2v_09,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15
u_05544,none,none,0,4.0,34.995000000000005,18.52878931105142,53.81,3.463298399979537,0.75,0.25,4.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,28.0,22.25,0.0,0.0,u_05254,7509,7.0,4.316716312082617,0.929173,-0.09263749,-0.09263075,0.002873342,-0.019979434,-0.06288182,-0.028170828,-0.09326717,0.10893289,-0.034376677,-0.029221902,-0.044723604,0.19930409,-0.019040547,-0.05986825,-0.21459322
u_05545,none,none,0,2.0,23.244999999999997,25.335635969913994,41.16,2.793386070194596,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,26.0,24.5,0.0,0.0,u_05254,7509,5.0,4.230504001173243,0.8415204,-0.099765345,-0.059324563,0.101868555,-0.0076048886,-0.106722556,-0.015707234,-0.16368134,0.05088796,-0.11843717,-0.1298213,0.06501793,-0.054592077,-0.21873525,0.29929888,-0.2267263
u_05546,none,none,0,5.0,39.35,25.137333788610118,81.57,3.5693054215730697,0.8,0.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,32.0,29.4,0.0,0.0,u_05254,7509,7.0,4.342558658378618,0.8373707,0.1202181,-0.11136827,-0.02881261,-0.11623573,0.13641325,0.020950804,-0.16120711,0.019860921,-0.12886088,0.13709015,-0.13499166,0.31171915,0.10777013,-0.040958013,-0.21932177
u_05547,none,none,0,6.0,31.05333333333333,25.478366247989033,64.11,3.000362621411758,0.3333333333333333,0.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,34.0,29.5,0.16666666666666666,1.0,u_05254,7509,7.0,4.387660091716538,0.7605957,-0.065733805,-0.10243087,-0.04108262,0.044050388,-0.12876606,0.11435926,0.041982148,0.09069996,-0.16819435,-0.033658426,-0.17557855,0.5082691,-0.073528096,-0.13227639,0.1480349
u_05548,none,none,0,6.0,20.841666666666665,9.905177265787152,33.41,2.9908807440620486,0.3333333333333333,0.16666666666666666,6.0,3.0,1.0,2.0,2.0,2.0,1.5,1.0,1.0,31.0,25.166666666666668,0.0,0.0,u_05254,7509,5.0,4.264483808532322,0.64366096,-0.10932616,0.023079315,0.14598764,0.45464224,0.09720132,-0.010014329,0.091574565,0.08630993,-0.20640309,-0.031225652,0.40873197,-0.08692901,-0.004709859,0.04896415,-0.31496778
u_05549,none,none,0,3.0,18.716666666666665,16.086044676468273,36.8,2.7473230646288282,0.6666666666666666,0.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,28.0,23.0,0.0,0.0,u_05254,7509,7.0,4.316716312082617,0.87941194,-0.15647063,-0.11549269,0.21427731,0.00648502,-0.034040686,0.029380875,0.028010033,-0.11287718,0.0744492,0.13632505,0.011917674,0.15717699,0.18623848,-0.15061086,-0.14479703
u_05550,none,none,0,5.0,28.880000000000003,35.320513869421546,89.61,2.897081922603911,0.4,0.0,5.0,4.0,1.0,3.0,3.0,4.0,1.75,3.0,3.0,29.0,26.6,0.0,0.0,u_05254,7509,10.0,4.403110055197386,0.5216389,-0.05367961,-0.068748474,0.023456514,0.003046779,-0.10174598,-0.0049784645,-0.15260698,-0.17719191,0.15186682,0.7505117,-0.13910739,-0.18514274,-0.0882258,-0.07270299,-0.04041195
u_05551,none,none,0,3.0,44.68000000000001,54.60385700662546,107.56,3.305454158489665,0.6666666666666666,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,34.0,30.666666666666668,0.0,0.0,u_05254,7509,5.0,4.282406240270259,0.8646055,-0.04779775,-0.028356288,0.14418942,0.16793934,-0.039624035,0.0038838806,-0.15518004,0.08958117,-0.063186206,-0.21992378,-0.1698829,-0.06818357,0.15463139,-0.23585609,0.035729244
u_05552,none,none,0,6.0,57.52666666666667,47.441279353182146,128.83,3.691730266793552,1.0,0.0,6.0,3.0,1.0,2.0,2.0,2.0,1.5,2.0,1.5,37.0,28.5,0.0,0.0,u_05254,7509,6.0,4.337391529874468,0.78755146,-0.05386632,-0.07075484,0.06024519,-0.196152,0.24834365,-0.0109068435,-0.0945116,-0.036345646,0.34588104,-0.04610616,0.19418071,-0.09191464,0.116473965,0.26225835,0.08627397
u_05553,none,none,0,5.0,33.260000000000005,13.942372466693033,46.86,3.4400340059784016,0.4,0.0,5.0,3.0,1.0,2.0,1.5,4.0,4.0,2.0,2.0,32.0,26.2,0.0,0.0,u_05254,7509,8.0,4.372004417292714,0.92967665,-0.08510337,-0.06245109,0.17805333,0.114698306,-0.004202217,0.07531588,-0.12158343,-0.00795969,0.082269065,0.1138166,-0.08935498,-0.056136932,0.08680296,-0.12753737,0.06712168
u_05554,none,none,0,3.0,71.01,56.261271759532775,133.02,4.047407757470516,0.3333333333333333,0.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,30.0,27.0,0.0,0.0,u_05254,7509,7.0,4.330054586982351,0.78455335,0.009186908,0.13356383,-0.25098523,-0.026320525,-0.0049261637,0.0025983804,-0.1845539,0.06305995,-0.009491852,0.022874422,-0.06922199,-0.048570924,-0.29709417,0.29897028,-0.28175524
u_05555,none,none,0,2.0,150.67499999999998,186.10343374048742,282.27,4.323062400620797,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,31.0,25.5,0.0,0.0,u_05254,7509,4.0,4.218903419333833,0.77558833,0.06077262,0.012028953,0.0077635287,-0.020253265,-0.12618738,-0.060145292,-0.0041066175,0.1835416,-0.10273147,-0.1008281,-0.19989586,0.2210802,-0.19676115,-0.41186416,0.15168156
u_05556,none,none,0,2.0,18.630000000000003,19.403010075758864,32.35,2.64185180188982,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,28.0,26.5,0.0,0.0,u_05254,7509,6.0,4.2833334639264855,0.52662694,-0.024487618,-0.050593074,-0.029182259,-0.20818038,-0.11736456,-0.5856516,0.52775854,-0.13270551,-0.11780847,-0.024224252,-0.02464358,-0.014596401,-0.02998613,0.047323342,0.06314594
u_05557,ring_17,mule_merchants,1,8.0,41.2175,38.048290650547905,131.42,3.508634816555417,0.375,0.125,6.0,5.0,1.3333333333333333,5.0,3.5,3.0,2.0,2.0,1.3333333333333333,39.0,31.0,0.875,7.0,u_05254,7509,10.0,4.635646469687742,0.45090166,-0.055312254,-0.075411625,-0.13943815,0.12703449,0.035111465,-0.068920985,-0.055562947,0.026316166,0.047654983,-0.2444413,0.026913527,0.17332825,-0.37414882,-0.08121286,-0.7093838
u_05558,none,none,0,4.0,30.075000000000003,13.966830945732346,41.76,3.328312856047789,0.75,0.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,39.0,31.0,0.25,1.0,u_05254,7509,10.0,4.510646469687742,0.41911957,0.83061236,-0.055818472,0.023402717,0.0087757,0.036187906,-0.03483616,0.1261169,-0.056611005,0.05952067,-0.12989557,0.10301173,0.06464428,0.0024622427,0.19164804,-0.19263203
u_05559,none,none,0,3.0,59.830000000000005,81.7239359061958,154.15,3.41293827798207,0.3333333333333333,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,40.0,34.0,0.3333333333333333,1.0,u_05254,7509,5.0,4.380717707979905,0.8934349,-0.10573188,0.12058747,0.03995823,-0.120335236,-0.062410492,0.062382367,-0.13032463,0.19024487,0.1592583,0.14772816,0.044413134,-0.13890323,-0.014804903,-0.08083078,-0.15429117
u_05560,none,none,0,4.0,45.255,38.33859891371445,99.06,3.5818648381075997,0.25,0.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,34.0,28.75,0.0,0.0,u_05254,7509,5.0,4.282406240270259,0.81723976,-0.010515057,-0.09355537,-0.06191589,-0.13352513,-0.22993883,-0.24440123,0.0062744264,0.0019028232,0.039003957,-0.14007103,0.09320622,0.025314465,-0.16062294,-0.2869736,-0.2243292
u_05561,none,none,0,5.0,39.048,23.56514947968716,73.66,3.5095632266318417,0.8,0.0,5.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,33.0,26.6,0.0,0.0,u_05254,7509,6.0,4.315146402852424,0.9109722,-0.06455032,-0.005553361,-0.115216285,-0.026899036,-0.14241973,0.047903527,-0.040104214,-0.06036017,-0.11548905,-0.26040894,-0.05674917,0.09541681,-0.10773598,-0.11839087,0.070746355
u_05562,none,none,0,1.0,14.64,0.0,14.64,2.7498317351171653,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,20.0,20.0,0.0,0.0,u_05254,7509,6.0,4.218778785473876,0.57344633,-0.07195502,-0.18047878,-0.054940257,0.15527251,0.0077574225,0.08467322,-0.20996755,0.11983395,-0.17555295,-0.103368774,-0.17526647,0.10001577,-0.32594165,0.5547764,-0.21062942
u_05563,none,none,0,4.0,36.19,21.904259859671132,59.92,3.436570522890505,0.75,0.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,27.0,24.25,0.25,1.0,u_05254,7509,7.0,4.359698048120363,0.91231436,0.035042863,-0.09331157,0.0054565663,0.111742586,-0.051546074,0.0038589085,-0.14575803,-0.15107259,-0.11530779,-0.13033247,0.06684112,0.015758878,-0.096026056,0.0059990827,-0.23288538
u_05564,none,none,0,5.0,32.65,28.891624218793932,81.44,3.238965598828005,0.0,0.0,5.0,4.0,1.0,1.0,1.0,2.0,1.5,2.0,2.0,54.0,30.8,0.2,1.0,u_05254,7509,5.0,4.412803265018871,0.6261641,0.0037027868,0.4872262,-0.47834733,0.1529739,0.1803101,0.07138778,-0.0894454,-0.013743767,-0.02858403,-0.04366358,-0.059053253,-0.14239328,-0.15194972,0.111124165,0.10284415
u_05565,none,none,0,4.0,67.92,25.027263800370445,91.16,4.167555280240889,0.5,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,27.0,22.25,0.0,0.0,u_05254,7509,8.0,4.339143807034459,0.89058787,-0.110636756,-0.13689786,-0.06120723,-0.11936357,-0.07594441,0.045155626,0.13271458,0.03839151,0.09020877,0.034458116,-0.059477396,-0.12931539,-0.2661447,0.099869296,-0.14349966
u_05566,none,none,0,4.0,47.1575,28.391876038754464,77.49,3.72650623213684,0.25,0.25,4.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,50.0,31.0,0.25,1.0,u_05254,7509,7.0,4.479622272630187,0.8965529,-0.07312446,-0.07156597,0.14153318,-0.035096787,0.22168194,-0.031170567,0.19493522,0.08240287,0.061270915,-0.044787444,-0.0792676,0.039403394,-0.062066067,-0.22791074,0.012828522
u_05567,none,none,0,3.0,41.11000000000001,27.434028140249477,69.73,3.5705913067469264,0.0,0.3333333333333333,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,25.0,25.0,0.0,0.0,u_05254,7509,6.0,4.261493605533488,0.7124722,-0.050730806,0.11446738,0.1788345,-0.0560759,-0.033809025,-0.1406051,-0.028150974,-0.0072402847,-0.053833332,0.03878885,0.03217257,-0.13075513,-0.09985864,-0.5208694,-0.34060502
u_05568,none,none,0,4.0,70.6425,64.80450003664869,130.16,3.797116153016063,0.75,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.5,2.0,2.0,31.0,27.25,0.25,1.0,u_05254,7509,5.0,4.314483808532321,0.6938009,-0.0038107524,0.26240122,-0.12870136,-0.101772845,0.11098211,-0.23701656,0.25214228,-0.020078978,-0.13027495,-0.029429078,-0.10696222,-0.10358336,0.14053449,0.14497688,0.4578214
u_05569,none,none,0,2.0,46.715,11.391490244915282,54.77,3.850789606746556,1.0,0.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,26.0,20.0,0.0,0.0,u_05254,7509,9.0,4.35821040711474,0.9345987,-0.04931153,-0.18478546,-0.06304972,-0.08004916,-0.07579133,-0.037646756,0.06341598,0.013766047,-0.19330679,0.019745896,-0.11602942,-0.071524695,-0.056694165,0.09143999,-0.016754033
u_05570,none,none,0,5.0,30.78,22.408835311099953,65.23,3.180712210530069,0.4,0.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,34.0,27.2,0.2,1.0,u_05254,7509,6.0,4.360943910227074,0.88268006,-0.016844241,0.041805156,0.028893812,-0.04277186,-0.05338041,-0.04901694,-0.12850317,0.0703516,-0.1374108,-0.1167801,-0.06568692,-0.22900319,-0.15198348,-0.25927573,0.09932935
u_05571,none,none,0,5.0,36.80800000000001,18.15916215027555,55.88,3.5171541833473428,0.4,0.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,31.0,25.0,0.0,0.0,u_05254,7509,7.0,4.336404326645267,0.77486694,-0.054699853,-0.086157136,-0.06294924,-0.12752675,-0.18814135,-0.05948277,-0.23321263,-0.07610643,0.05709046,0.43672392,-0.115517356,-0.19123827,-0.120642506,0.10446605,-0.021299602
u_05572,ring_11,promo_abuse,1,2.0,2.9000000000000004,1.0182337649086286,3.62,1.3436379509428664,1.0,0.5,2.0,2.0,1.0,9.0,5.5,8.0,8.0,3.0,2.0,49.0,41.5,1.0,2.0,u_05254,7509,20.0,4.866931971181847,0.12967138,-0.013089961,-0.035905123,-0.027718337,-0.0143683255,-0.07943074,0.011611052,-0.095033504,0.16960533,-0.24718393,0.16868193,-0.0044763526,0.9184124,0.056892097,-0.0038231597,0.014228853
u_05573,none,none,0,2.0,59.605000000000004,51.8379981287858,96.26,3.876678064416282,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,29.0,29.0,0.0,0.0,u_05254,7509,5.0,4.2515761043048075,0.8119579,-0.116720594,-0.13370459,0.0953452,0.21414465,0.07574371,0.106931746,-0.10042609,0.016105317,-0.010611882,0.006555891,-0.3341878,-0.12890053,-0.18649422,0.2507342,-0.025663685
u_05574,none,none,0,1.0,57.15,0.0,57.15,4.063025878964673,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,21.0,21.0,0.0,0.0,u_05254,7509,4.0,4.143964729445551,0.7645028,-0.093014136,-0.13598229,0.001019823,0.055942524,-0.09058686,0.046714764,-0.063340776,0.1029392,-0.17423104,-0.19546959,0.40531874,-0.2763342,-0.14100431,-0.058126524,-0.1667201
u_05575,none,none,0,1.0,6.62,0.0,6.62,2.030776369698555,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,31.0,31.0,0.0,0.0,u_05254,7509,7.0,4.336404326645267,0.7296953,-0.034187693,-0.12942244,-0.07339781,0.034369532,0.019998694,-0.03765523,-0.14596872,-0.062015437,0.018365618,0.046118997,-0.14416017,-0.097105816,0.07065841,-0.6059373,0.106104225
u_05576,none,none,0,2.0,65.61500000000001,41.174827868492656,94.73,4.092936330967314,1.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,27.0,24.5,0.0,0.0,u_05254,7509,6.0,4.276315199964232,0.82990575,-0.07124861,-0.11278074,-0.071487695,-0.020186426,-0.0021758121,-0.14284192,0.095792,-0.028681736,-0.039451208,-0.08632692,-0.05075054,-0.026541406,0.12465466,-0.30284128,-0.3714765
u_05577,none,none,0,7.0,61.949999999999996,67.51735826190674,173.48,3.440722172344865,0.42857142857142855,0.14285714285714285,7.0,5.0,1.0,4.0,3.5,30.0,12.333333333333334,1.0,1.0,33.0,29.571428571428573,0.14285714285714285,1.0,u_05254,7509,35.0,4.753120028774052,0.36281714,-0.037880186,-0.011079371,0.06835792,-0.118404485,-0.02439313,-0.07935329,-0.023402223,-0.45568445,0.6995716,-0.020290315,0.32865655,0.18260488,0.012314032,0.007807155,-0.040514383
u_05578,none,none,0,5.0,57.222,42.92883378336756,120.36,3.6380410722631304,0.4,0.2,4.0,4.0,1.25,1.0,1.0,3.0,2.0,3.0,3.0,35.0,29.25,0.4,2.0,u_05254,7509,7.0,4.439960933776544,0.892262,0.10531224,0.038001288,-0.08602594,0.032840703,-0.042088583,0.038324498,-0.13739102,-0.09576475,-0.083277486,-0.23330516,-0.15839261,0.0495356,0.14228466,0.17414641,-0.10994131
u_05579,none,none,0,2.0,12.41,3.1395541084682717,14.63,2.5821063333786096,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,29.0,28.0,0.0,0.0,u_05254,7509,5.0,4.2515761043048075,0.75857323,-0.024562806,0.11503434,0.14151265,-0.015189326,-0.0038098942,0.18098347,0.122931994,0.042923894,-0.016079908,-0.075195074,0.025414726,-0.043799132,-0.022164382,0.14457871,-0.55756456
u_05580,none,none,0,3.0,18.473333333333333,8.539539409905744,26.66,2.895144743113607,0.6666666666666666,0.0,3.0,2.0,1.0,2.0,2.0,2.0,1.5,1.0,1.0,31.0,25.333333333333332,0.0,0.0,u_05254,7509,5.0,4.264483808532322,0.7192567,-0.07954029,-0.089613706,-0.12637742,-0.07696318,-0.018224878,0.47879833,0.3489446,-0.062316816,-0.06542426,-0.014056035,-0.20496967,0.023915567,-0.091195285,0.1818841,0.05226302
u_05581,none,none,0,6.0,58.541666666666664,31.19461069907215,108.81,3.9711837245317603,0.5,0.0,6.0,5.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,31.0,25.5,0.0,0.0,u_05254,7509,9.0,4.392190214473819,0.8781178,0.076295525,0.025927832,-0.0674149,0.00067660597,-0.04300162,-0.0973527,-0.13674478,0.04535078,0.1694584,-0.0805961,-0.16694526,-0.12354675,0.28480026,0.16221216,-0.0042258636
u_05582,none,none,0,4.0,54.285000000000004,43.09636759635317,99.06,3.7110861111584206,0.0,0.0,4.0,3.0,1.0,1.0,1.0,3.0,2.5,1.0,1.0,37.0,27.0,0.0,0.0,u_05254,7509,5.0,4.298853859917654,0.8694717,-0.07985715,-0.038211137,0.02870471,-0.14994267,-0.027609745,-0.03964333,0.23379588,-0.17966859,0.0407165,-0.09615378,-0.104649335,0.18189439,0.11293403,0.18628713,0.14560968
u_05583,none,none,0,5.0,56.188,39.33673562968844,101.8,3.7819561975254907,0.6,0.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,35.0,27.6,0.2,1.0,u_05254,7509,5.0,4.328040415663598,0.89169407,-0.115219265,0.03365514,0.070300184,-0.047344886,-0.15725662,0.18727562,0.03544561,0.003122889,-0.032661635,0.28549358,-0.13728614,0.065445304,-0.056430195,-0.055820227,-0.1010831
u_05584,none,none,0,4.0,63.7025,59.47459198402849,142.94,3.7498432917707736,0.5,0.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,34.0,24.25,0.0,0.0,u_05254,7509,8.0,4.3837725172973006,0.64369714,-0.07048071,-0.066519015,0.034520753,-0.32627442,0.62392676,-0.019936591,-0.07897806,0.017629152,0.0364258,-0.021054935,0.16379257,-0.051588073,0.035732415,0.13478804,0.14724289
u_05585,none,none,0,2.0,78.87,31.437967491553902,101.1,4.340084748150971,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,34.0,33.5,0.0,0.0,u_05254,7509,7.0,4.354326758383205,0.8518605,-0.06510023,-0.109525844,0.09276067,-0.12499635,-0.20072883,0.2792531,-0.05184217,0.0057310653,-0.21911752,0.046577863,-0.14987917,0.15099941,-0.0108396895,-0.13068846,0.0152572645
u_05586,none,none,0,7.0,40.93,21.981149499817636,69.02,3.6006924197529893,0.8571428571428571,0.0,7.0,4.0,1.0,2.0,2.0,4.0,2.5,3.0,3.0,35.0,27.428571428571427,0.14285714285714285,1.0,u_05254,7509,9.0,4.444318250176525,0.9439493,-0.074651636,-0.12171402,0.031937253,-0.06700343,-0.14451475,0.007515593,-0.15488985,0.053061273,0.015826825,0.04444292,-0.10809232,-0.02691623,-0.04831512,0.10130315,0.089916684
u_05587,ring_19,promo_abuse,1,4.0,9.0475,4.286135594370917,12.29,2.2043080459620685,0.75,0.25,4.0,4.0,1.0,6.0,3.0,17.0,5.75,2.0,2.0,27.0,22.0,0.0,0.0,u_05254,7509,25.0,4.604361797205774,0.23257269,-0.04311654,-0.029535439,-0.032595675,-0.01722263,-0.08408722,0.13343008,-0.08469299,0.124261156,-0.33336338,0.14279379,0.82263964,-0.20473601,0.19819526,0.057226762,-0.040014215
u_05588,none,none,0,4.0,23.33,19.47698128560994,51.15,2.9670689780928257,0.5,0.0,4.0,3.0,1.0,2.0,2.0,3.0,2.5,2.0,2.0,31.0,25.5,0.0,0.0,u_05254,7509,7.0,4.336404326645267,0.90084916,0.025479631,-0.11773074,0.019223696,-0.1174092,-0.19501047,0.09848969,-0.118356645,0.07928311,0.098213054,-0.23478556,-0.045684878,-0.116084754,-0.08557188,-0.026565928,-0.05849774
u_05589,none,none,0,6.0,42.13,30.366592828303933,94.03,3.5775982299717004,0.3333333333333333,0.0,6.0,4.0,1.0,1.0,1.0,14.0,14.0,3.0,3.0,32.0,25.666666666666668,0.0,0.0,u_05254,7509,18.0,4.558808017750269,0.93072337,0.008984819,-0.14881305,-0.0018382075,0.06284968,-0.068050414,0.04728678,-0.18296714,2.2814103e-05,0.06420753,-0.103528105,-0.016995136,-0.009369361,-0.12879153,0.17378956,0.072272025
u_05590,none,none,0,4.0,37.715,14.281775099755636,50.42,3.588903163108894,0.25,0.0,4.0,3.0,1.0,2.0,2.0,5.0,3.6666666666666665,2.0,2.0,37.0,24.25,0.0,0.0,u_05254,7509,9.0,4.426560265859151,0.77546597,-0.019980282,-0.12310819,0.04165213,0.0010925502,-0.087310225,0.054168284,-0.15191767,0.2532716,0.17064023,0.13661397,-0.19600864,-0.20954992,-0.057860624,0.386911,-0.020463275
u_05591,none,none,0,2.0,28.955,7.884240610230005,34.53,3.3820702670430305,0.0,0.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,27.0,27.0,0.0,0.0,u_05254,7509,9.0,4.365483935948915,0.75783217,-0.0638414,-0.121070534,-0.066069834,-0.044988252,-0.11050952,0.021810949,-0.178457,-0.07238698,-0.039473068,0.28822666,-0.20394027,-0.08717107,0.1296363,0.1489683,-0.42186758
u_05592,none,none,0,2.0,35.225,26.042742751100548,53.64,3.440263156282052,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,30.0,29.0,0.5,1.0,u_05254,7509,7.0,4.430054586982351,0.7960157,-0.011029562,-0.13732101,-0.022078998,-0.21573454,0.085343786,0.32529062,-0.030052252,0.1208046,-0.21367066,0.06385054,-0.16851038,-0.16201466,-0.14528799,-0.18754151,0.10535664
u_05593,none,none,0,5.0,62.226,76.36703169562111,198.05,3.727717524109173,0.6,0.0,5.0,4.0,1.0,3.0,3.0,2.0,1.6666666666666667,2.0,2.0,32.0,25.0,0.0,0.0,u_05254,7509,7.0,4.342558658378618,0.91770107,-0.14147153,0.039808057,0.10254833,-0.081863604,-0.1827598,0.0026155242,-0.20418967,-0.037522864,0.00499184,0.037511073,0.012586227,-0.082282946,-0.10627599,-0.15111756,0.0026021728
u_05594,none,none,0,7.0,58.564285714285724,44.28254541657953,138.27,3.7821110349566136,0.5714285714285714,0.14285714285714285,7.0,4.0,1.0,3.0,3.0,4.0,3.6666666666666665,2.0,2.0,38.0,24.857142857142858,0.14285714285714285,1.0,u_05254,7509,9.0,4.460326791711232,0.83297825,-0.15267123,0.14419143,0.21650493,0.048531335,-0.037832357,0.07658414,-0.1107111,0.11154687,0.038920596,-0.18414226,0.050421707,0.011542084,-0.1845996,-0.05819309,0.32443732
u_05595,none,none,0,7.0,44.46,23.214234139136845,78.88,3.6776801851430343,0.2857142857142857,0.0,7.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,36.0,26.285714285714285,0.14285714285714285,1.0,u_05254,7509,9.0,4.449798045014147,0.78195965,0.017755246,0.009576634,0.15656118,-0.1254394,0.061157797,0.043336112,-0.08989365,0.182067,0.15202159,0.038238827,0.18872717,0.012177477,-0.097177304,0.45629388,-0.15182734
u_05596,ring_11,promo_abuse,1,3.0,15.26,8.566673800256433,23.41,2.674177307234866,1.0,0.3333333333333333,3.0,3.0,1.0,9.0,9.0,8.0,5.5,2.0,2.0,28.0,22.333333333333332,0.0,0.0,u_05254,7509,19.0,4.545788995051155,0.17576665,0.029567087,-0.035602666,-0.034105215,-0.002144759,-0.07042746,0.012654678,-0.10085039,0.16820678,-0.24674727,0.18360183,0.004521964,0.90634483,0.051115926,0.013668489,0.057768453
u_05597,none,none,0,5.0,100.458,106.18941788144429,254.66,4.041532693640442,0.6,0.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,35.0,28.2,0.2,1.0,u_05254,7509,5.0,4.328040415663598,0.86885273,-0.06998619,-0.0065242006,-0.13541463,-0.0015480653,-0.16946705,-0.21012938,0.23929387,-0.06621777,-0.119727716,-0.07697621,0.19831936,0.13926904,0.017098472,-0.07204508,0.053156655
u_05598,none,none,0,3.0,63.56,17.440409972245494,82.86,4.144093437510501,0.3333333333333333,0.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,32.0,25.666666666666668,0.0,0.0,u_05254,7509,8.0,4.372004417292714,0.84477836,-0.07435083,-0.08789047,-0.057643373,0.055606045,-0.07033654,-0.025490751,-0.032846685,0.041059583,0.29937726,0.0036175216,0.1292938,-0.18054216,-0.33709046,-0.011433542,-0.07488051
u_05599,none,none,0,4.0,22.9925,10.668178148118827,33.74,3.074888740012919,1.0,0.0,3.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,28.0,24.333333333333332,0.0,0.0,u_05599,1,3.0,1.2626342694732484,0.87594485,0.06651226,-0.010496311,-0.06716226,-0.09792041,-0.06863524,0.06471108,0.019390166,-0.091170505,0.015994618,-0.12993534,-0.26795295,0.036298007,0.31039014,0.08810895,-0.046265494
u_05600,none,none,0,7.0,29.372857142857146,13.61543207085954,51.42,3.31266161626032,0.42857142857142855,0.0,7.0,3.0,1.0,3.0,3.0,3.0,3.0,6.0,3.5,37.0,25.571428571428573,0.0,0.0,u_05254,7509,12.0,4.492151331976024,0.78542656,-0.055491332,-0.07415677,0.08688256,-0.014931496,-0.008032335,0.045419805,-0.10861862,-0.15950416,0.14967819,-0.16685407,-0.08850543,-0.14255592,0.22111873,0.07345157,0.44124848
u_05601,ring_08,account_farm,1,1.0,17.13,0.0,17.13,2.8975680247667595,1.0,0.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,6.0,6.0,44.0,44.0,1.0,1.0,u_05254,7509,14.0,4.761741808894979,0.21327336,0.03321117,0.7239864,-0.60352904,0.14804259,0.11465627,0.00032079214,-0.071588635,-0.06999443,0.033532895,0.072912425,0.046272304,-0.019806784,-0.053814314,0.027839229,0.08529827
u_05602,none,none,0,1.0,7.65,0.0,7.65,2.157559320943788,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,24.0,0.0,0.0,u_05602,1,3.0,1.2329502684495937,0.7768719,-0.12839639,-0.03333309,0.030195285,-0.0707534,-0.023146579,0.111983456,-0.006420008,0.0755173,-0.18682013,-0.07453314,-0.11174422,-0.21523222,0.11806658,-0.061803322,0.48693648
