user_id,age,account_age_days,home_region,income_band,ring_id,is_fraud_ring
u_06505,29,436,central,low,none,0
u_06506,18,522,east,high,none,0
u_06507,60,146,north,low,none,0
u_06508,57,556,east,low,none,0
u_06509,59,917,west,low,none,0
u_06510,68,621,west,medium,none,0
u_06511,28,366,north,low,none,0
u_06512,56,416,south,medium,none,0
u_06513,60,349,north,medium,none,0
u_06514,48,261,south,medium,none,0
u_06515,34,179,west,medium,none,0
u_06516,50,292,north,medium,none,0
u_06517,49,452,north,medium,none,0
u_06518,46,942,south,medium,none,0
u_06519,38,329,west,low,none,0
u_06520,38,336,west,medium,none,0
u_06521,57,252,south,medium,none,0
u_06522,40,1015,south,low,none,0
u_06523,73,373,south,low,none,0
u_06524,23,620,west,low,none,0
u_06525,39,545,west,low,ring_01,1
u_06526,67,649,north,medium,none,0
u_06527,55,651,west,low,none,0
u_06528,54,338,east,low,none,0
u_06529,62,274,east,medium,none,0
u_06530,68,1014,south,high,ring_17,1
u_06531,71,271,south,low,none,0
u_06532,25,410,south,low,none,0
u_06533,58,235,north,medium,none,0
u_06534,66,637,east,medium,none,0
u_06535,52,321,east,medium,none,0
u_06536,68,256,west,medium,none,0
u_06537,28,425,east,medium,none,0
u_06538,41,872,west,medium,none,0
u_06539,66,230,north,high,none,0
u_06540,38,687,south,medium,none,0
u_06541,68,242,south,high,none,0
u_06542,19,80,west,medium,none,0
u_06543,57,449,central,medium,none,0
u_06544,36,202,west,medium,none,0
u_06545,56,256,north,high,none,0
u_06546,45,182,east,high,none,0
u_06547,34,1086,west,low,none,0
u_06548,23,28,north,medium,none,0
u_06549,36,450,south,high,none,0
u_06550,73,325,central,medium,none,0
u_06551,55,178,central,low,none,0
u_06552,45,411,west,low,none,0
u_06553,19,710,east,medium,none,0
u_06554,55,475,west,medium,none,0
u_06555,72,797,central,low,ring_14,1
u_06556,54,1168,central,medium,none,0
u_06557,68,345,south,high,none,0
u_06558,69,268,east,low,none,0
u_06559,21,1135,east,low,none,0
u_06560,39,526,central,medium,none,0
u_06561,43,383,central,high,none,0
u_06562,66,889,west,low,none,0
u_06563,60,97,west,medium,none,0
u_06564,53,377,south,medium,none,0
u_06565,30,376,central,low,none,0
u_06566,69,794,west,medium,none,0
u_06567,49,824,south,medium,none,0
u_06568,34,1065,east,medium,none,0
u_06569,58,244,central,low,none,0
u_06570,53,605,north,medium,none,0
u_06571,72,121,central,low,none,0
u_06572,63,450,west,medium,none,0
u_06573,36,250,central,medium,none,0
u_06574,52,348,north,low,none,0
u_06575,63,985,central,high,none,0
u_06576,57,240,west,low,none,0
u_06577,73,165,east,medium,none,0
u_06578,45,660,west,medium,none,0
u_06579,18,60,south,medium,none,0
u_06580,59,289,west,low,none,0
u_06581,35,71,south,medium,none,0
u_06582,65,138,central,medium,none,0
u_06583,57,70,south,low,none,0
u_06584,50,572,central,low,none,0
u_06585,29,444,south,medium,none,0
u_06586,25,120,west,medium,none,0
u_06587,41,96,north,medium,none,0
u_06588,33,282,central,low,none,0
u_06589,67,386,south,medium,none,0
u_06590,21,1254,north,low,none,0
u_06591,55,62,south,low,none,0
u_06592,61,152,south,high,none,0
u_06593,44,764,south,low,none,0
u_06594,26,723,west,low,none,0
u_06595,64,587,south,high,none,0
u_06596,33,578,north,low,none,0
u_06597,73,477,south,medium,none,0
u_06598,29,493,east,medium,ring_11,1
u_06599,48,419,central,low,none,0
u_06600,41,470,west,medium,none,0
u_06601,72,403,east,medium,none,0
u_06602,31,1294,east,medium,none,0
u_06603,62,480,north,low,none,0
u_06604,42,181,north,high,none,0
u_06605,51,151,west,medium,none,0
u_06606,20,456,west,medium,none,0
u_06607,41,304,central,high,none,0
u_06608,71,37,south,medium,none,0
u_06609,59,520,west,medium,none,0
u_06610,26,220,west,high,none,0
u_06611,43,455,south,medium,none,0
u_06612,37,401,central,medium,none,0
u_06613,57,306,north,low,none,0
u_06614,27,196,central,medium,none,0
u_06615,36,464,south,medium,none,0
u_06616,20,431,north,low,none,0
u_06617,41,249,north,low,none,0
u_06618,22,505,north,medium,none,0
u_06619,20,311,central,medium,none,0
u_06620,44,384,south,medium,none,0
u_06621,33,217,central,high,none,0
u_06622,66,574,central,medium,none,0
u_06623,32,845,east,medium,none,0
u_06624,52,380,west,low,none,0
u_06625,29,494,central,medium,none,0
u_06626,58,80,east,low,none,0
u_06627,70,341,south,high,none,0
u_06628,61,571,east,medium,none,0
u_06629,43,582,central,low,none,0
u_06630,64,353,south,medium,none,0
u_06631,51,154,east,medium,none,0
u_06632,40,663,central,medium,none,0
u_06633,48,702,south,medium,none,0
u_06634,67,545,south,medium,none,0
u_06635,37,401,west,high,none,0
u_06636,29,145,central,high,none,0
u_06637,40,921,west,low,none,0
u_06638,21,496,south,medium,ring_07,1
u_06639,40,202,south,medium,none,0
u_06640,65,104,east,medium,none,0
u_06641,72,86,west,medium,none,0
u_06642,65,455,north,low,none,0
u_06643,18,715,central,high,none,0
u_06644,71,686,west,medium,none,0
u_06645,42,209,south,medium,none,0
u_06646,19,871,east,medium,none,0
u_06647,47,932,central,low,none,0
u_06648,20,671,central,low,none,0
u_06649,38,100,east,low,none,0
u_06650,42,284,south,medium,none,0
u_06651,37,361,north,medium,none,0
u_06652,66,635,east,low,none,0
u_06653,69,679,north,low,ring_16,1
u_06654,39,496,west,medium,none,0
u_06655,38,397,central,medium,none,0
u_06656,50,345,south,medium,none,0
u_06657,69,441,north,medium,none,0
u_06658,55,203,south,low,none,0
u_06659,32,689,west,medium,none,0
u_06660,63,173,north,low,none,0
u_06661,69,236,south,low,none,0
u_06662,32,79,south,low,none,0
u_06663,63,234,west,medium,none,0
u_06664,42,434,east,low,none,0
u_06665,38,931,west,medium,none,0
u_06666,41,233,north,medium,none,0
u_06667,74,332,north,medium,none,0
u_06668,22,513,central,medium,none,0
u_06669,23,312,south,low,none,0
u_06670,66,724,north,high,none,0
u_06671,60,78,east,low,none,0
u_06672,65,555,east,medium,none,0
u_06673,61,421,west,high,none,0
u_06674,64,214,north,medium,none,0
u_06675,40,637,north,medium,none,0
u_06676,21,654,central,low,none,0
u_06677,44,186,central,low,none,0
u_06678,35,493,central,medium,none,0
u_06679,38,406,north,medium,none,0
u_06680,45,84,west,low,none,0
u_06681,52,474,west,low,ring_02,1
u_06682,39,995,west,medium,none,0
u_06683,57,24,west,medium,none,0
u_06684,40,469,east,high,none,0
u_06685,20,334,north,medium,none,0
u_06686,57,715,south,medium,none,0
u_06687,67,573,north,low,none,0
u_06688,27,185,west,low,none,0
u_06689,42,450,east,low,none,0
u_06690,69,300,east,medium,none,0
u_06691,66,170,north,medium,none,0
u_06692,25,794,south,high,none,0
u_06693,72,495,west,medium,none,0
u_06694,28,542,east,low,none,0
u_06695,22,314,west,medium,none,0
u_06696,62,341,west,medium,none,0
u_06697,70,796,west,low,none,0
u_06698,72,362,central,medium,none,0
u_06699,54,347,west,medium,none,0
u_06700,73,687,west,medium,none,0
u_06701,62,418,south,low,none,0
u_06702,55,574,south,low,none,0
u_06703,46,696,central,low,none,0
u_06704,22,386,central,low,none,0
u_06705,26,267,west,high,none,0
u_06706,65,80,east,high,none,0
u_06707,19,268,east,high,none,0
u_06708,18,170,north,low,none,0
u_06709,57,491,east,low,none,0
u_06710,68,244,east,high,none,0
u_06711,47,161,south,high,none,0
u_06712,28,139,north,low,none,0
u_06713,45,411,north,medium,none,0
u_06714,61,497,south,low,none,0
u_06715,29,158,east,high,none,0
u_06716,56,151,east,low,none,0
u_06717,43,174,north,high,none,0
u_06718,30,307,east,low,none,0
u_06719,25,447,north,medium,none,0
u_06720,71,321,east,low,none,0
u_06721,45,237,west,medium,none,0
u_06722,47,344,south,medium,none,0
u_06723,26,499,central,medium,none,0
u_06724,56,327,west,low,none,0
u_06725,48,655,east,medium,none,0
u_06726,38,720,central,low,none,0
u_06727,73,288,west,low,none,0
u_06728,64,651,south,medium,none,0
u_06729,51,508,central,low,none,0
u_06730,72,933,central,high,none,0
u_06731,48,234,south,medium,none,0
u_06732,69,1140,west,medium,none,0
u_06733,42,90,central,low,none,0
u_06734,29,251,south,low,none,0
u_06735,18,110,west,high,none,0
u_06736,72,1090,east,low,none,0
u_06737,39,715,north,medium,none,0
u_06738,57,582,east,low,none,0
u_06739,54,880,east,medium,none,0
u_06740,64,292,north,medium,none,0
u_06741,18,99,east,high,none,0
u_06742,18,403,east,low,none,0
u_06743,74,117,south,low,none,0
u_06744,59,425,south,medium,none,0
u_06745,71,1130,west,low,none,0
u_06746,59,389,central,low,none,0
u_06747,38,1068,west,low,none,0
u_06748,32,150,south,medium,none,0
u_06749,34,566,south,medium,none,0
u_06750,39,425,north,high,none,0
u_06751,55,356,north,low,none,0
u_06752,52,314,south,low,none,0
u_06753,62,531,east,medium,none,0
u_06754,33,733,west,low,none,0
u_06755,25,390,south,low,none,0
u_06756,64,840,south,medium,none,0
u_06757,34,87,north,low,none,0
u_06758,34,683,west,medium,none,0
u_06759,71,880,west,high,none,0
u_06760,43,181,central,high,none,0
u_06761,30,1262,south,medium,none,0
u_06762,34,763,central,medium,none,0
u_06763,55,345,north,medium,none,0
u_06764,34,303,central,high,none,0
u_06765,65,293,east,high,none,0
u_06766,31,346,south,medium,none,0
u_06767,62,549,south,medium,none,0
u_06768,23,248,west,low,none,0
u_06769,52,383,central,high,none,0
u_06770,63,137,west,high,none,0
u_06771,31,613,central,medium,none,0
u_06772,64,437,central,medium,none,0
u_06773,25,130,north,medium,none,0
u_06774,32,625,central,low,none,0
u_06775,71,124,west,high,none,0
u_06776,44,584,central,high,none,0
u_06777,30,432,central,low,none,0
u_06778,66,503,south,medium,none,0
u_06779,48,306,south,low,none,0
u_06780,70,90,south,medium,none,0
u_06781,73,306,east,low,none,0
u_06782,52,174,south,medium,none,0
u_06783,23,582,east,low,none,0
u_06784,22,463,east,low,none,0
u_06785,39,234,west,medium,none,0
u_06786,66,252,south,low,none,0
u_06787,40,994,central,medium,none,0
u_06788,42,815,north,medium,none,0
u_06789,51,432,central,medium,none,0
u_06790,43,884,south,high,none,0
u_06791,64,321,central,low,none,0
u_06792,22,691,south,low,none,0
u_06793,43,232,south,low,none,0
u_06794,37,257,central,medium,none,0
u_06795,23,245,east,low,none,0
u_06796,23,723,west,medium,none,0
u_06797,67,279,west,medium,none,0
u_06798,35,909,west,medium,none,0
u_06799,21,315,west,low,none,0
u_06800,34,485,north,low,none,0
u_06801,74,713,south,low,none,0
u_06802,31,118,north,medium,ring_19,1
u_06803,31,292,west,low,none,0
u_06804,30,708,west,high,none,0
u_06805,24,270,central,medium,none,0
u_06806,61,174,west,medium,none,0
u_06807,72,182,south,low,none,0
u_06808,32,541,west,medium,none,0
u_06809,36,866,west,high,none,0
u_06810,60,602,north,high,none,0
u_06811,64,254,south,low,none,0
u_06812,61,779,east,medium,none,0
u_06813,52,290,central,low,none,0
u_06814,34,241,east,medium,none,0
u_06815,52,439,north,medium,none,0
u_06816,36,822,west,high,none,0
u_06817,37,398,central,low,none,0
u_06818,53,455,south,low,none,0
u_06819,52,193,central,medium,none,0
u_06820,49,191,north,high,none,0
u_06821,65,92,west,medium,none,0
u_06822,61,191,north,low,none,0
u_06823,57,197,south,high,none,0
u_06824,41,463,east,high,none,0
u_06825,34,622,west,medium,none,0
u_06826,24,271,west,medium,none,0
u_06827,60,107,north,medium,none,0
u_06828,67,412,north,low,none,0
u_06829,18,873,north,low,none,0
u_06830,52,534,west,medium,none,0
u_06831,49,215,north,high,none,0
u_06832,53,710,central,high,none,0
u_06833,30,137,central,low,none,0
u_06834,23,206,central,low,none,0
u_06835,31,896,west,high,none,0
u_06836,54,273,north,medium,none,0
u_06837,65,696,south,low,none,0
u_06838,32,353,north,medium,none,0
u_06839,64,529,west,low,none,0
u_06840,21,228,central,high,none,0
u_06841,57,503,west,medium,none,0
u_06842,33,395,north,high,none,0
u_06843,45,242,west,low,none,0
u_06844,33,300,south,medium,none,0
u_06845,21,134,west,medium,none,0
u_06846,62,543,east,low,none,0
u_06847,43,783,west,medium,none,0
u_06848,45,263,north,high,none,0
u_06849,49,405,east,medium,none,0
u_06850,62,272,central,medium,none,0
u_06851,19,280,north,high,none,0
u_06852,48,89,south,low,none,0
u_06853,20,67,west,medium,none,0
u_06854,71,793,west,medium,none,0
u_06855,25,82,north,medium,none,0
u_06856,41,461,west,medium,none,0
u_06857,32,601,west,low,none,0
u_06858,60,435,central,high,none,0
u_06859,48,319,west,low,none,0
u_06860,26,816,west,medium,none,0
u_06861,56,170,central,low,none,0
u_06862,62,153,west,low,none,0
u_06863,19,355,central,medium,none,0
u_06864,25,391,south,medium,none,0
u_06865,24,875,west,medium,none,0
u_06866,73,295,north,low,none,0
u_06867,61,1246,east,medium,none,0
u_06868,68,915,south,medium,none,0
u_06869,56,464,west,low,none,0
u_06870,59,833,north,medium,none,0
u_06871,74,855,east,low,none,0
u_06872,33,114,central,medium,none,0
u_06873,52,637,west,medium,none,0
u_06874,47,429,central,medium,none,0
u_06875,27,182,south,low,none,0
u_06876,55,348,east,medium,none,0
u_06877,35,894,east,medium,none,0
u_06878,67,618,central,medium,none,0
u_06879,22,247,central,medium,none,0
u_06880,70,1027,south,low,none,0
u_06881,46,1036,north,medium,none,0
u_06882,56,582,west,medium,none,0
u_06883,51,617,north,low,none,0
u_06884,60,942,east,low,none,0
u_06885,62,578,west,medium,none,0
u_06886,40,250,south,medium,none,0
u_06887,22,199,north,medium,none,0
u_06888,47,93,north,medium,none,0
u_06889,23,634,west,medium,none,0
u_06890,73,414,south,medium,none,0
u_06891,63,209,south,low,none,0
u_06892,61,36,north,low,none,0
u_06893,21,107,north,high,none,0
u_06894,46,655,central,high,none,0
u_06895,40,194,west,medium,none,0
u_06896,23,184,south,low,none,0
u_06897,49,247,east,medium,none,0
u_06898,59,466,west,medium,none,0
u_06899,35,411,central,medium,none,0
u_06900,32,457,west,medium,none,0
u_06901,57,178,north,low,none,0
u_06902,49,492,west,low,none,0
u_06903,26,759,west,medium,none,0
u_06904,54,25,west,high,none,0
u_06905,27,307,east,high,none,0
u_06906,37,264,central,medium,none,0
u_06907,23,313,west,low,none,0
u_06908,65,183,west,medium,none,0
u_06909,73,368,east,low,none,0
u_06910,20,247,south,medium,none,0
u_06911,59,142,west,medium,none,0
u_06912,28,523,west,medium,none,0
u_06913,60,825,south,high,none,0
u_06914,34,375,west,medium,none,0
u_06915,49,638,west,low,none,0
u_06916,21,604,west,low,none,0
u_06917,21,969,central,low,none,0
u_06918,34,597,north,medium,none,0
u_06919,58,410,central,medium,none,0
u_06920,36,309,south,medium,none,0
u_06921,22,225,central,high,none,0
u_06922,49,385,central,low,none,0
u_06923,39,689,east,medium,none,0
u_06924,73,866,south,medium,none,0
u_06925,23,229,south,low,none,0
u_06926,52,260,south,medium,none,0
u_06927,39,778,central,medium,none,0
u_06928,18,1001,south,low,none,0
u_06929,37,76,east,high,none,0
u_06930,39,383,west,low,none,0
u_06931,65,594,central,low,none,0
u_06932,72,556,west,low,none,0
u_06933,28,97,west,medium,none,0
u_06934,30,384,central,low,none,0
u_06935,59,304,central,medium,none,0
u_06936,20,129,south,low,none,0
u_06937,26,619,east,low,none,0
u_06938,29,846,central,low,none,0
u_06939,40,407,west,low,none,0
u_06940,31,309,central,medium,none,0
u_06941,50,423,east,medium,none,0
u_06942,35,647,north,low,none,0
u_06943,66,62,west,low,none,0
u_06944,58,887,north,high,none,0
u_06945,26,241,north,medium,none,0
u_06946,40,476,east,medium,none,0
u_06947,27,405,central,low,none,0
u_06948,36,252,north,low,none,0
u_06949,64,1083,south,medium,none,0
u_06950,22,622,central,low,none,0
u_06951,64,777,west,medium,none,0
u_06952,69,181,central,low,none,0
u_06953,40,578,east,low,none,0
u_06954,47,427,east,low,none,0
u_06955,42,382,west,medium,none,0
u_06956,45,1231,west,medium,none,0
u_06957,51,236,west,low,none,0
u_06958,62,159,east,low,none,0
u_06959,73,311,central,medium,none,0
u_06960,65,644,north,medium,none,0
u_06961,64,835,north,medium,none,0
u_06962,42,256,south,medium,none,0
u_06963,27,462,east,low,none,0
u_06964,31,549,west,medium,none,0
u_06965,59,389,central,medium,none,0
u_06966,74,409,east,medium,none,0
u_06967,63,383,south,low,none,0
u_06968,47,460,north,low,none,0
u_06969,72,324,central,high,none,0
u_06970,58,688,north,high,none,0
u_06971,42,391,central,medium,none,0
u_06972,31,302,west,low,none,0
u_06973,52,238,central,medium,ring_07,1
u_06974,69,348,west,low,none,0
u_06975,65,199,east,low,none,0
u_06976,51,967,north,medium,none,0
u_06977,27,671,central,medium,none,0
u_06978,52,528,central,low,none,0
u_06979,28,492,south,high,ring_00,1
u_06980,28,369,north,low,none,0
u_06981,38,323,east,medium,none,0
u_06982,38,239,west,medium,none,0
u_06983,39,343,east,low,none,0
u_06984,62,332,south,low,none,0
u_06985,24,690,east,low,none,0
u_06986,72,939,west,high,none,0
u_06987,34,598,north,medium,none,0
u_06988,19,199,south,low,none,0
u_06989,29,96,central,medium,none,0
u_06990,74,368,central,medium,none,0
u_06991,59,115,north,low,none,0
u_06992,35,446,east,medium,none,0
u_06993,71,1317,central,medium,none,0
u_06994,28,230,south,low,none,0
u_06995,33,972,west,medium,none,0
u_06996,66,96,east,low,none,0
u_06997,68,297,west,medium,none,0
u_06998,35,179,east,low,none,0
u_06999,52,264,south,low,none,0
u_07000,70,34,west,high,none,0
u_07001,43,830,south,medium,none,0
u_07002,33,552,west,low,none,0
u_07003,23,118,east,medium,none,0
u_07004,74,213,south,high,none,0
u_07005,61,676,east,low,none,0
u_07006,60,474,east,medium,none,0
u_07007,64,449,west,medium,none,0
u_07008,64,486,west,medium,none,0
u_07009,65,940,south,medium,none,0
u_07010,59,33,central,medium,none,0
u_07011,29,289,north,high,none,0
u_07012,30,102,west,high,none,0
u_07013,21,275,east,low,none,0
u_07014,56,477,north,high,none,0
u_07015,71,811,south,medium,none,0
u_07016,19,361,north,medium,none,0
u_07017,43,495,north,medium,none,0
u_07018,44,551,central,medium,none,0
u_07019,44,586,central,low,none,0
u_07020,32,391,north,high,none,0
u_07021,25,67,central,low,none,0
u_07022,24,251,central,low,none,0
u_07023,64,512,north,medium,ring_13,1
u_07024,72,310,west,low,none,0
u_07025,63,424,central,medium,none,0
u_07026,57,505,north,low,none,0
u_07027,29,298,west,high,none,0
u_07028,30,146,central,high,none,0
u_07029,60,85,north,medium,none,0
u_07030,34,541,central,medium,none,0
u_07031,34,466,west,medium,none,0
u_07032,73,154,north,medium,none,0
u_07033,53,82,west,medium,none,0
u_07034,38,831,east,high,none,0
u_07035,25,229,south,medium,none,0
u_07036,22,846,east,medium,none,0
u_07037,43,529,central,medium,none,0
u_07038,33,759,west,low,ring_07,1
u_07039,53,459,north,low,none,0
u_07040,45,208,west,low,none,0
u_07041,71,1081,central,high,none,0
u_07042,46,296,north,medium,none,0
u_07043,64,645,east,medium,none,0
u_07044,29,754,west,medium,none,0
u_07045,54,237,south,low,none,0
u_07046,47,599,central,low,none,0
u_07047,40,550,central,low,none,0
u_07048,33,847,west,low,none,0
u_07049,31,912,east,low,none,0
u_07050,27,177,east,low,none,0
u_07051,24,479,south,high,none,0
u_07052,62,84,south,medium,none,0
u_07053,69,310,west,low,none,0
u_07054,54,1297,north,medium,none,0
u_07055,46,188,east,low,none,0
u_07056,20,304,north,medium,none,0
u_07057,32,315,north,low,none,0
u_07058,53,1423,west,high,none,0
u_07059,64,454,south,low,none,0
u_07060,63,591,north,medium,none,0
u_07061,69,101,west,medium,none,0
u_07062,36,463,south,medium,none,0
u_07063,30,396,north,high,none,0
u_07064,59,91,north,low,none,0
u_07065,38,185,south,low,none,0
u_07066,54,274,south,low,none,0
u_07067,44,415,central,medium,none,0
u_07068,72,439,central,low,none,0
u_07069,69,112,west,low,none,0
u_07070,46,280,west,medium,none,0
u_07071,37,421,east,medium,none,0
u_07072,42,477,central,low,none,0
u_07073,23,163,south,medium,none,0
u_07074,53,701,central,low,none,0
u_07075,19,1270,west,low,none,0
u_07076,39,431,west,medium,none,0
u_07077,49,344,west,medium,none,0
u_07078,33,400,south,medium,none,0
u_07079,35,492,north,medium,none,0
u_07080,22,350,west,low,none,0
u_07081,71,855,central,medium,none,0
u_07082,53,588,north,high,none,0
u_07083,47,453,central,low,none,0
u_07084,62,345,west,medium,none,0
u_07085,36,184,south,medium,none,0
u_07086,40,546,north,low,none,0
u_07087,51,611,north,medium,none,0
u_07088,30,256,west,medium,none,0
u_07089,60,840,west,medium,none,0
u_07090,71,394,west,low,none,0
u_07091,46,618,east,high,none,0
u_07092,53,515,south,low,none,0
u_07093,39,208,south,medium,none,0
u_07094,69,1154,west,medium,none,0
u_07095,69,390,east,low,none,0
u_07096,64,301,west,high,none,0
u_07097,53,524,west,medium,none,0
u_07098,26,1045,south,medium,none,0
u_07099,56,175,east,medium,none,0
u_07100,68,634,south,high,none,0
u_07101,36,334,west,high,none,0
u_07102,55,690,central,medium,none,0
u_07103,23,662,north,medium,none,0
u_07104,69,122,west,low,none,0
u_07105,64,321,east,medium,none,0
u_07106,32,216,central,low,none,0
u_07107,74,765,east,medium,none,0
u_07108,37,537,west,high,none,0
u_07109,26,809,west,medium,none,0
u_07110,49,664,north,medium,none,0
u_07111,21,265,east,medium,none,0
u_07112,67,254,central,high,none,0
u_07113,35,493,north,medium,none,0
u_07114,22,1366,east,high,none,0
u_07115,37,352,west,low,none,0
u_07116,40,495,north,low,none,0
u_07117,28,642,west,low,none,0
u_07118,54,394,south,low,ring_05,1
u_07119,39,1381,south,medium,none,0
u_07120,21,313,north,high,none,0
u_07121,46,169,north,medium,none,0
u_07122,61,656,east,medium,none,0
u_07123,51,214,central,medium,none,0
u_07124,30,326,central,medium,none,0
u_07125,59,478,south,low,none,0
u_07126,26,346,south,medium,none,0
u_07127,59,445,south,medium,none,0
u_07128,48,426,west,medium,none,0
u_07129,24,1180,central,medium,none,0
u_07130,21,556,north,medium,none,0
u_07131,36,378,south,low,none,0
u_07132,59,271,east,medium,none,0
u_07133,47,279,north,high,none,0
u_07134,48,73,north,high,none,0
u_07135,52,926,north,low,none,0
u_07136,74,366,central,medium,none,0
u_07137,38,587,south,low,none,0
u_07138,48,411,east,low,none,0
u_07139,36,511,west,medium,none,0
u_07140,48,180,east,medium,none,0
u_07141,70,691,east,medium,none,0
u_07142,49,117,east,low,none,0
u_07143,19,349,west,high,none,0
u_07144,69,525,east,medium,none,0
u_07145,27,552,east,medium,none,0
u_07146,19,287,south,medium,none,0
u_07147,19,110,south,high,none,0
u_07148,41,558,south,high,none,0
u_07149,34,287,north,medium,none,0
u_07150,49,547,east,medium,none,0
u_07151,33,400,central,medium,none,0
u_07152,33,126,central,low,none,0
u_07153,63,644,central,low,none,0
u_07154,56,181,west,medium,none,0
u_07155,70,252,south,medium,none,0
u_07156,48,882,south,low,none,0
u_07157,60,399,south,medium,none,0
u_07158,41,289,west,medium,none,0
u_07159,18,1467,east,medium,none,0
u_07160,28,168,north,high,none,0
u_07161,72,794,south,low,none,0
u_07162,38,440,east,medium,none,0
u_07163,21,83,central,medium,none,0
u_07164,24,331,north,low,ring_02,1
u_07165,43,1114,central,medium,none,0
u_07166,64,755,east,medium,none,0
u_07167,67,183,east,medium,none,0
u_07168,29,475,central,medium,none,0
u_07169,48,376,north,high,none,0
u_07170,34,366,central,high,none,0
u_07171,50,271,central,high,none,0
u_07172,28,440,central,high,none,0
u_07173,45,240,north,low,none,0
u_07174,49,717,west,medium,none,0
u_07175,18,365,north,high,none,0
u_07176,64,754,central,medium,none,0
u_07177,45,262,south,medium,none,0
u_07178,70,260,south,medium,none,0
u_07179,59,382,east,low,none,0
u_07180,24,234,west,medium,none,0
u_07181,19,360,east,medium,none,0
u_07182,59,243,east,medium,none,0
u_07183,41,502,south,medium,none,0
u_07184,21,204,north,high,none,0
u_07185,61,667,east,low,none,0
u_07186,36,410,east,medium,none,0
u_07187,43,328,west,medium,none,0
u_07188,28,161,south,medium,none,0
u_07189,57,144,north,medium,none,0
u_07190,67,1074,west,high,none,0
u_07191,60,540,north,medium,none,0
u_07192,28,522,north,low,none,0
u_07193,62,248,east,medium,none,0
u_07194,20,583,west,low,none,0
u_07195,29,381,east,low,none,0
u_07196,20,320,central,low,none,0
u_07197,59,165,north,medium,none,0
u_07198,44,500,west,low,none,0
u_07199,66,1138,south,low,none,0
u_07200,71,877,east,medium,none,0
u_07201,19,692,central,medium,none,0
u_07202,66,173,central,medium,none,0
u_07203,33,169,central,high,none,0
u_07204,19,609,east,medium,none,0
u_07205,71,435,south,medium,none,0
u_07206,47,321,west,low,none,0
u_07207,37,277,north,medium,none,0
u_07208,55,67,south,medium,none,0
u_07209,45,578,east,low,none,0
u_07210,42,423,west,medium,none,0
u_07211,49,230,north,medium,none,0
u_07212,27,1014,west,medium,none,0
u_07213,59,179,north,medium,none,0
u_07214,57,166,north,low,none,0
u_07215,50,343,central,medium,none,0
u_07216,30,516,east,medium,none,0
u_07217,73,861,south,low,none,0
u_07218,58,465,central,medium,none,0
u_07219,71,647,central,high,none,0
u_07220,59,696,west,low,none,0
u_07221,64,735,north,medium,none,0
u_07222,54,466,north,low,none,0
u_07223,71,466,west,medium,none,0
u_07224,33,262,east,low,none,0
u_07225,62,371,north,low,none,0
u_07226,39,296,central,low,none,0
u_07227,74,517,central,high,none,0
u_07228,37,811,north,medium,none,0
u_07229,67,296,north,medium,none,0
u_07230,60,618,east,medium,none,0
u_07231,44,160,north,low,none,0
u_07232,58,648,east,medium,none,0
u_07233,33,209,central,medium,ring_05,1
u_07234,51,1178,east,medium,none,0
u_07235,49,588,north,low,none,0
u_07236,43,665,south,medium,none,0
u_07237,42,778,north,medium,none,0
u_07238,19,306,south,low,none,0
u_07239,29,386,central,low,none,0
u_07240,57,280,west,low,none,0
u_07241,26,279,central,medium,none,0
u_07242,29,99,central,low,none,0
u_07243,43,459,central,medium,none,0
u_07244,26,414,east,medium,none,0
u_07245,27,83,central,medium,none,0
u_07246,49,579,west,medium,none,0
u_07247,74,344,north,medium,none,0
u_07248,51,265,south,medium,none,0
u_07249,65,463,central,medium,none,0
u_07250,37,357,south,high,none,0
u_07251,56,2014,central,high,none,0
u_07252,19,1063,east,medium,none,0
u_07253,18,737,south,medium,none,0
u_07254,68,134,central,medium,none,0
u_07255,53,516,central,low,none,0
u_07256,41,634,west,high,none,0
u_07257,71,960,west,medium,none,0
u_07258,44,449,west,medium,none,0
u_07259,19,494,east,low,ring_10,1
u_07260,48,166,south,low,none,0
u_07261,74,148,east,low,none,0
u_07262,31,195,north,low,none,0
u_07263,19,150,central,medium,none,0
u_07264,46,421,central,low,none,0
u_07265,32,365,central,high,none,0
u_07266,29,410,west,medium,none,0
u_07267,54,450,central,low,none,0
u_07268,45,847,west,medium,none,0
u_07269,37,954,north,low,none,0
u_07270,56,939,east,high,none,0
u_07271,41,541,east,medium,none,0
u_07272,38,243,east,low,none,0
u_07273,27,172,west,low,none,0
u_07274,63,126,south,medium,none,0
u_07275,31,538,south,medium,none,0
u_07276,54,399,north,medium,none,0
u_07277,35,341,south,medium,none,0
u_07278,41,654,north,medium,none,0
u_07279,31,394,central,medium,none,0
u_07280,51,1266,east,medium,none,0
u_07281,29,128,west,medium,ring_16,1
u_07282,39,430,north,low,none,0
u_07283,73,93,west,medium,none,0
u_07284,23,618,west,low,none,0
u_07285,53,131,east,low,none,0
u_07286,62,462,central,medium,none,0
u_07287,53,236,central,medium,none,0
u_07288,39,213,south,low,none,0
u_07289,31,242,central,low,none,0
u_07290,33,355,east,high,none,0
u_07291,53,152,west,low,none,0
u_07292,73,138,north,low,none,0
u_07293,42,567,north,low,none,0
u_07294,49,65,central,medium,none,0
u_07295,50,463,south,medium,none,0
u_07296,62,76,north,low,none,0
