user_id,primary_device,primary_ip,primary_card,benign_share_group,benign_share_type
u_05972,d_009191,ip_008290,c_006861,none,none
u_05973,d_009480,ip_006433,c_000123,none,none
u_05974,d_000025,ip_003479,c_004473,none,none
u_05975,d_003502,ip_008211,c_005268,none,none
u_05976,d_009194,ip_001185,c_007513,none,none
u_05977,d_006998,ip_007931,c_001440,none,none
u_05978,d_007454,ip_010372,c_006347,none,none
u_05979,d_009992,ip_009338,c_003374,none,none
u_05980,d_000755,bip_000,c_001910,benign_000,coworking
u_05981,d_009231,ip_007800,c_007004,none,none
u_05982,d_007865,ip_000011,c_007326,none,none
u_05983,d_001952,bip_017,c_006493,benign_017,coworking
u_05984,d_006493,ip_001612,c_002470,none,none
u_05985,d_002063,ip_003395,c_000380,none,none
u_05986,d_003605,ip_002617,c_000326,none,none
u_05987,d_008923,ip_010200,c_008138,none,none
u_05988,d_009910,ip_002385,c_007788,none,none
u_05989,d_002903,ip_005027,c_001193,none,none
u_05990,d_009889,ip_008357,c_001494,none,none
u_05991,d_000430,ip_002193,c_007356,none,none
u_05992,d_006638,ip_010123,c_000181,none,none
u_05993,d_005190,ip_002207,c_005953,none,none
u_05994,d_005331,ip_003357,c_003450,none,none
u_05995,d_005067,ip_009368,c_001948,none,none
u_05996,d_000769,ip_002339,c_005028,none,none
u_05997,d_004727,ip_001503,c_006462,none,none
u_05998,d_000268,ip_006616,c_002625,none,none
u_05999,d_006923,ip_004710,c_005362,none,none
u_06000,d_005477,ip_008564,c_006270,none,none
u_06001,d_004423,ip_002563,c_002951,none,none
u_06002,d_004861,ip_009786,c_001009,none,none
u_06003,d_006256,ip_007593,c_005581,none,none
u_06004,d_002625,ip_009852,c_001278,none,none
u_06005,d_009556,ip_005965,c_007408,none,none
u_06006,d_007372,ip_005418,c_008919,none,none
u_06007,d_005381,ip_000174,c_003864,none,none
u_06008,d_003733,ip_009377,c_008089,none,none
u_06009,d_006904,ip_007408,c_008490,none,none
u_06010,d_002580,ip_000159,c_005010,none,none
u_06011,d_002319,ip_004138,c_002631,none,none
u_06012,d_008458,ip_010076,c_006800,none,none
u_06013,d_009017,ip_003270,c_007206,none,none
u_06014,d_006404,ip_005330,c_007573,none,none
u_06015,d_005715,ip_004670,c_003053,none,none
u_06016,d_002518,ip_002273,c_007011,none,none
u_06017,d_005789,ip_008674,c_007289,none,none
u_06018,d_002869,ip_006256,c_000976,none,none
u_06019,d_005184,ip_005353,c_008189,none,none
u_06020,d_005145,ip_008241,c_003309,none,none
u_06021,d_004114,ip_001935,c_003215,none,none
u_06022,d_003624,ip_003448,c_004908,none,none
u_06023,d_007842,ip_003565,c_000537,none,none
u_06024,d_005187,ip_007909,c_004930,none,none
u_06025,d_007798,ip_010491,c_001304,none,none
u_06026,d_009510,ip_000122,c_002988,none,none
u_06027,d_004595,ip_010335,c_000675,none,none
u_06028,d_005006,bip_017,c_005915,benign_017,coworking
u_06029,d_006219,ip_001110,c_003492,none,none
u_06030,d_006472,ip_003895,c_002225,none,none
u_06031,d_005843,ip_008474,c_000726,none,none
u_06032,d_002022,ip_000618,c_002100,none,none
u_06033,d_009113,ip_000582,c_005172,none,none
u_06034,d_008461,ip_009718,c_004253,none,none
u_06035,d_004842,ip_006882,c_002755,none,none
u_06036,d_005870,bip_005,c_007393,benign_005,office
u_06037,d_005447,ip_007538,c_003351,none,none
u_06038,d_007077,ip_002314,c_008464,none,none
u_06039,d_000872,ip_003297,c_004589,none,none
u_06040,d_005433,ip_006062,c_007656,none,none
u_06041,d_007395,ip_002597,c_008276,none,none
u_06042,d_008217,ip_001074,c_003618,none,none
u_06043,d_009557,ip_005513,c_002935,none,none
u_06044,d_006590,ip_008594,c_008016,none,none
u_06045,d_003422,ip_001014,c_004402,none,none
u_06046,d_009706,ip_006205,c_002511,none,none
u_06047,d_001017,ip_008576,c_002677,none,none
u_06048,d_008402,ip_006793,c_006022,none,none
u_06049,d_003828,ip_007900,c_004100,none,none
u_06050,d_007450,ip_003142,c_006331,none,none
u_06051,d_007120,ip_003531,c_004931,none,none
u_06052,d_004683,ip_009298,c_003002,none,none
u_06053,d_000380,ip_007248,c_001710,none,none
u_06054,d_002173,ip_010258,rc_15_00,none,none
u_06055,d_006495,ip_007668,c_005935,none,none
u_06056,d_002595,ip_007401,c_006144,none,none
u_06057,d_007759,ip_003866,c_003925,none,none
u_06058,d_003145,ip_007638,c_001425,none,none
u_06059,d_005677,ip_005911,c_007256,none,none
u_06060,d_007977,bip_029,c_001485,benign_029,office
u_06061,d_003429,ip_002613,c_004132,none,none
u_06062,d_002275,ip_000329,c_002554,none,none
u_06063,d_009157,ip_008985,c_006206,none,none
u_06064,rd_14_01,ip_007248,c_003004,none,none
u_06065,d_007687,ip_004103,c_002628,none,none
u_06066,d_000038,ip_008728,c_000541,none,none
u_06067,d_004427,ip_008108,c_008382,none,none
u_06068,d_009803,ip_005578,c_003705,none,none
u_06069,d_009554,ip_002170,c_002625,none,none
u_06070,d_003404,ip_002562,c_001711,none,none
u_06071,d_008538,ip_009269,c_006181,none,none
u_06072,d_006426,ip_009958,c_007060,none,none
u_06073,d_006345,ip_001531,c_000702,none,none
u_06074,d_003325,ip_000149,c_002315,none,none
u_06075,d_009500,ip_008359,c_000826,none,none
u_06076,d_001663,ip_005228,c_001471,none,none
u_06077,d_007966,ip_002898,c_001377,none,none
u_06078,d_009263,ip_000600,c_004626,none,none
u_06079,d_009423,ip_006916,c_006925,none,none
u_06080,d_006923,bip_019,c_005908,benign_019,office
u_06081,d_008893,ip_009361,c_001622,none,none
u_06082,d_008952,ip_005999,c_006021,none,none
u_06083,d_004925,ip_009458,c_002941,none,none
u_06084,d_003657,ip_004974,c_002803,none,none
u_06085,d_006969,ip_005904,c_007256,none,none
u_06086,d_002897,ip_009403,c_001119,none,none
u_06087,d_009164,ip_006949,c_000441,none,none
u_06088,d_009033,ip_007560,c_005696,none,none
u_06089,d_004179,ip_010418,c_001011,none,none
u_06090,d_008144,ip_008172,c_008008,none,none
u_06091,d_001256,ip_002559,c_000154,none,none
u_06092,d_002397,ip_007267,c_001010,none,none
u_06093,d_005902,ip_004390,c_004335,none,none
u_06094,d_006929,ip_002522,c_006503,none,none
u_06095,d_008506,ip_004455,c_003889,none,none
u_06096,d_008496,ip_001008,c_000239,none,none
u_06097,d_004454,ip_009576,c_004619,none,none
u_06098,d_009589,ip_008350,c_002461,none,none
u_06099,d_004238,ip_002014,c_003806,none,none
u_06100,d_008764,ip_002391,c_005470,none,none
u_06101,d_007641,ip_000920,c_007428,none,none
u_06102,d_003220,ip_009483,c_006386,none,none
u_06103,d_002439,ip_000242,c_000048,none,none
u_06104,d_007336,ip_000591,c_006263,none,none
u_06105,d_008347,ip_000318,c_001496,none,none
u_06106,d_004444,bip_012,c_000333,benign_012,office
u_06107,d_002706,ip_007057,c_004354,none,none
u_06108,d_000851,ip_004739,c_007100,none,none
u_06109,d_006013,ip_002368,c_001160,none,none
u_06110,d_006857,ip_008470,c_007233,none,none
u_06111,d_009414,ip_009664,c_001423,none,none
u_06112,d_002142,ip_004794,c_007008,none,none
u_06113,d_007972,ip_003220,c_002422,none,none
u_06114,d_002582,ip_001825,c_001002,none,none
u_06115,d_000193,ip_004326,c_001961,none,none
u_06116,d_005309,ip_000335,c_004172,none,none
u_06117,d_000461,rip_08_00,c_004017,none,none
u_06118,d_002612,rip_03_00,c_004911,none,none
u_06119,d_003182,ip_006076,c_005705,none,none
u_06120,d_000365,ip_010472,c_000963,none,none
u_06121,d_009827,ip_003735,c_005417,none,none
u_06122,d_002318,ip_009388,c_004377,none,none
u_06123,d_005729,rip_14_00,c_001106,none,none
u_06124,d_006773,ip_008191,c_004711,none,none
u_06125,d_004992,ip_006425,c_003617,none,none
u_06126,d_004636,ip_003286,c_002227,none,none
u_06127,d_008958,ip_001233,c_004247,none,none
u_06128,d_001066,ip_004554,c_001136,none,none
u_06129,d_007122,ip_003107,c_004321,none,none
u_06130,d_000415,ip_001848,c_007752,none,none
u_06131,d_002872,ip_005904,c_002523,none,none
u_06132,d_007416,ip_000635,c_002166,none,none
u_06133,d_004386,ip_001782,c_003903,none,none
u_06134,d_001702,ip_008422,c_006632,none,none
u_06135,d_008364,ip_008406,c_001862,none,none
u_06136,d_009126,ip_008362,c_005690,none,none
u_06137,d_001572,ip_006705,c_005107,none,none
u_06138,d_002022,ip_006646,c_001621,none,none
u_06139,d_006902,bip_000,c_003731,benign_000,coworking
u_06140,rd_12_01,rip_12_02,c_002853,none,none
u_06141,d_003447,ip_000181,c_004729,none,none
u_06142,d_004657,ip_009528,c_004105,none,none
u_06143,d_000560,ip_006761,c_000600,none,none
u_06144,d_009699,ip_003677,c_004813,none,none
u_06145,d_002267,ip_000905,c_002006,none,none
u_06146,d_003457,ip_001666,c_000275,none,none
u_06147,d_003607,ip_001079,c_003806,none,none
u_06148,d_007745,ip_003656,c_003376,none,none
u_06149,d_004359,ip_007568,c_002875,none,none
u_06150,d_007618,ip_004706,c_002128,none,none
u_06151,d_009197,ip_005751,c_002475,none,none
u_06152,d_000642,ip_004103,c_008044,none,none
u_06153,d_004777,ip_006559,c_001425,none,none
u_06154,d_005925,ip_003088,c_008716,none,none
u_06155,d_004321,ip_008293,c_003976,none,none
u_06156,d_007292,ip_001975,c_000786,none,none
u_06157,d_004473,ip_006259,c_003031,none,none
u_06158,d_003469,ip_005541,c_001851,none,none
u_06159,rd_04_00,rip_04_00,c_008138,none,none
u_06160,d_000584,ip_005730,c_007065,none,none
u_06161,d_003986,ip_009298,c_006511,none,none
u_06162,d_006266,ip_001292,c_008527,none,none
u_06163,d_008126,ip_000932,c_006428,none,none
u_06164,d_001446,ip_002349,c_003159,none,none
u_06165,d_002717,ip_000451,c_008870,none,none
u_06166,d_008360,ip_010328,c_001311,none,none
u_06167,d_001814,ip_003760,c_008883,none,none
u_06168,d_008819,ip_007183,c_004682,none,none
u_06169,d_001676,ip_003228,c_001787,none,none
u_06170,d_007869,bip_011,c_005635,benign_011,coworking
u_06171,d_005226,ip_010376,c_005096,none,none
u_06172,d_000248,ip_008341,c_007752,none,none
u_06173,d_009481,ip_000986,c_003389,none,none
u_06174,d_006262,ip_009748,c_007039,none,none
u_06175,d_005441,ip_004444,c_000069,none,none
u_06176,d_009463,bip_016,c_007940,benign_016,office
u_06177,d_009066,ip_000388,c_003437,none,none
u_06178,rd_04_00,rip_04_00,c_003289,none,none
u_06179,d_009030,ip_004420,c_004808,none,none
u_06180,d_005080,ip_010058,c_004451,none,none
u_06181,d_004466,ip_006732,c_007957,none,none
u_06182,d_006187,ip_000392,c_000561,none,none
u_06183,d_007656,ip_004026,c_006691,none,none
u_06184,d_003772,ip_005847,c_006446,none,none
u_06185,d_000311,ip_000846,c_005538,none,none
u_06186,d_006496,ip_006508,c_007244,none,none
u_06187,d_001127,ip_004148,c_004601,none,none
u_06188,d_009560,ip_006754,c_006953,none,none
u_06189,d_003973,ip_006947,c_005815,none,none
u_06190,d_001889,ip_003690,c_006848,none,none
u_06191,d_004400,ip_004390,c_007062,none,none
u_06192,d_002789,ip_001765,c_008623,none,none
u_06193,d_005511,ip_003489,c_003728,none,none
u_06194,d_007652,ip_005069,c_003945,none,none
u_06195,d_001954,ip_002524,c_006505,none,none
u_06196,d_005577,ip_001162,c_005276,none,none
u_06197,d_009869,ip_006725,c_008827,none,none
u_06198,d_008260,ip_001419,c_003510,none,none
u_06199,d_001181,ip_004135,c_006975,none,none
u_06200,d_006044,ip_000017,c_006320,none,none
u_06201,d_004012,ip_003336,c_004910,none,none
u_06202,d_005684,ip_001296,c_001310,none,none
u_06203,d_002908,ip_001044,c_008414,none,none
u_06204,d_007289,ip_005225,c_003881,none,none
u_06205,d_007373,ip_000030,c_007384,none,none
u_06206,d_004203,ip_005604,c_007923,none,none
u_06207,d_002125,bip_017,c_006513,benign_017,coworking
u_06208,d_004462,ip_000844,c_005610,none,none
u_06209,d_004200,ip_006202,c_003305,none,none
u_06210,d_000807,ip_004689,c_008806,none,none
u_06211,d_003354,rip_03_01,c_004648,none,none
u_06212,d_002715,ip_002485,c_008320,none,none
u_06213,d_007166,ip_003588,c_001591,none,none
u_06214,d_001037,ip_007899,c_002119,none,none
u_06215,d_004411,ip_005868,c_006107,none,none
u_06216,d_008072,ip_001313,c_003358,none,none
u_06217,d_008486,ip_007762,c_008787,none,none
u_06218,d_000388,ip_008696,c_008242,none,none
u_06219,d_006215,ip_000793,c_001015,none,none
u_06220,d_009269,ip_005878,c_003200,none,none
u_06221,d_003282,ip_006927,c_005539,none,none
u_06222,d_000100,ip_001986,c_004689,none,none
u_06223,d_001710,ip_001754,c_004673,none,none
u_06224,d_009144,ip_003290,c_004581,none,none
u_06225,d_009018,ip_005016,c_008737,none,none
u_06226,d_009734,ip_001023,c_000735,none,none
u_06227,d_003018,ip_008474,c_000290,none,none
u_06228,d_007715,ip_000837,c_008581,none,none
u_06229,d_002614,ip_004825,c_006749,none,none
u_06230,d_007005,bip_011,c_007617,benign_011,coworking
u_06231,d_002391,ip_004050,c_006353,none,none
u_06232,d_004617,ip_008729,c_005082,none,none
u_06233,d_000168,ip_005777,c_000957,none,none
u_06234,d_003240,ip_006206,c_003549,none,none
u_06235,d_003607,ip_010020,c_003625,none,none
u_06236,d_002520,ip_003884,c_006787,none,none
u_06237,d_009902,ip_005188,c_005843,none,none
u_06238,d_001408,ip_009035,c_001809,none,none
u_06239,d_004564,ip_004730,c_001966,none,none
u_06240,d_004740,ip_003341,c_000654,none,none
u_06241,d_007688,ip_008388,c_006767,none,none
u_06242,d_005503,bip_000,c_004474,benign_000,coworking
u_06243,d_009044,ip_002013,c_007235,none,none
u_06244,bd_026,bip_026,c_005855,benign_026,family
u_06245,d_003068,ip_001080,c_001005,none,none
u_06246,d_007808,ip_005443,c_000620,none,none
u_06247,d_008232,ip_002760,c_001257,none,none
u_06248,d_007169,bip_001,c_000270,benign_001,student_house
u_06249,d_004552,ip_008728,c_002233,none,none
u_06250,d_004265,ip_006736,c_007980,none,none
u_06251,d_001505,ip_009565,c_002343,none,none
u_06252,d_009413,bip_029,c_001040,benign_029,office
u_06253,d_009360,ip_003256,c_005137,none,none
u_06254,d_006517,ip_006063,c_000301,none,none
u_06255,d_004566,ip_002996,c_006214,none,none
u_06256,d_003792,bip_013,c_003656,benign_013,family
u_06257,d_003727,ip_009499,c_005009,none,none
u_06258,d_009566,ip_009886,c_005148,none,none
u_06259,d_008914,ip_006065,c_001571,none,none
u_06260,d_007889,ip_007003,c_003613,none,none
u_06261,d_000161,ip_010343,c_005110,none,none
u_06262,d_007525,ip_009267,c_006471,none,none
u_06263,d_000935,ip_003644,c_001326,none,none
u_06264,d_005752,ip_003113,c_004667,none,none
u_06265,d_001641,ip_005499,c_001837,none,none
u_06266,d_006229,ip_009396,c_007208,none,none
u_06267,d_008666,ip_002437,c_000630,none,none
u_06268,d_000747,ip_000258,c_007766,none,none
u_06269,d_009740,ip_003615,c_003714,none,none
u_06270,d_008842,ip_005830,c_002873,none,none
u_06271,d_005914,ip_000374,c_006265,none,none
u_06272,d_002485,ip_006778,c_002709,none,none
u_06273,d_008046,rip_02_00,c_002514,none,none
u_06274,d_000852,ip_006949,c_006052,none,none
u_06275,d_005086,ip_001095,c_001946,none,none
u_06276,d_003422,ip_005071,c_001060,none,none
u_06277,d_005264,ip_003908,c_008942,none,none
u_06278,d_009754,ip_002305,c_008108,none,none
u_06279,d_008518,ip_000266,c_005945,none,none
u_06280,d_001951,ip_005918,c_003508,none,none
u_06281,d_007982,ip_006767,c_005581,none,none
u_06282,d_007429,ip_005933,c_000037,none,none
u_06283,d_000096,ip_008726,c_004130,none,none
u_06284,d_008617,ip_008741,c_002560,none,none
u_06285,d_002147,ip_004551,c_003765,none,none
u_06286,d_000949,ip_004733,c_006524,none,none
u_06287,d_000629,ip_000967,c_004244,none,none
u_06288,d_009408,ip_002341,c_004886,none,none
u_06289,d_003519,ip_008277,c_004064,none,none
u_06290,d_002811,ip_008311,c_004477,none,none
u_06291,d_009500,ip_009084,c_002542,none,none
u_06292,d_008095,ip_002768,c_000962,none,none
u_06293,d_004009,ip_005214,c_003971,none,none
u_06294,d_000077,ip_000856,c_007988,none,none
u_06295,d_002809,ip_008114,c_003325,none,none
u_06296,d_006293,ip_004264,c_003254,none,none
u_06297,d_000543,ip_001337,c_002900,none,none
u_06298,d_003347,ip_006702,c_006781,none,none
u_06299,d_003304,ip_002329,c_008919,none,none
u_06300,d_001779,ip_003391,c_007905,none,none
u_06301,d_001142,ip_005519,c_001840,none,none
u_06302,d_004726,ip_009570,c_006606,none,none
u_06303,d_000625,ip_004145,c_000159,none,none
u_06304,d_000461,ip_004083,c_000595,none,none
u_06305,d_003468,ip_003055,c_001706,none,none
u_06306,d_007778,ip_006986,c_006025,none,none
u_06307,d_006565,ip_003151,c_005596,none,none
u_06308,d_008264,rip_07_00,c_007239,none,none
u_06309,d_008437,ip_004468,c_002374,none,none
u_06310,d_001333,ip_004594,c_002419,none,none
u_06311,d_008442,ip_008403,c_006325,none,none
u_06312,d_001889,ip_007783,c_000107,none,none
u_06313,rd_04_00,rip_04_01,rc_04_00,none,none
u_06314,d_007566,ip_000090,c_006895,none,none
u_06315,d_006310,ip_003552,c_004543,none,none
u_06316,d_003521,ip_000064,c_000851,none,none
u_06317,d_008505,ip_004991,c_008849,none,none
u_06318,d_007295,ip_009686,c_002312,none,none
u_06319,d_001444,ip_005864,c_004323,none,none
u_06320,d_003259,ip_006868,c_000236,none,none
u_06321,d_006256,ip_006319,c_003214,none,none
u_06322,d_005932,ip_006351,c_002360,none,none
u_06323,d_000088,ip_003465,c_001940,none,none
u_06324,d_009670,ip_004574,c_004752,none,none
u_06325,d_006176,ip_000107,c_007805,none,none
u_06326,d_000232,ip_005244,c_002277,none,none
u_06327,d_004629,ip_000300,c_004703,none,none
u_06328,d_002926,ip_001555,c_008386,none,none
u_06329,d_003347,ip_002372,c_003993,none,none
u_06330,d_008748,ip_000149,c_008932,none,none
u_06331,d_001166,ip_003296,c_006974,none,none
u_06332,d_008491,ip_009920,c_007353,none,none
u_06333,d_008653,ip_007855,c_000447,none,none
u_06334,d_009077,ip_009644,c_004604,none,none
u_06335,d_006072,ip_003218,c_000901,none,none
u_06336,d_005440,ip_003563,c_001236,none,none
u_06337,d_008445,ip_006749,c_002163,none,none
u_06338,d_002756,ip_006437,c_004991,none,none
u_06339,d_007840,ip_001525,c_005253,none,none
u_06340,d_003501,ip_003176,c_008346,none,none
u_06341,d_006975,ip_005198,c_008252,none,none
u_06342,d_004442,ip_005287,c_004430,none,none
u_06343,d_004825,ip_005260,c_006023,none,none
u_06344,d_008021,ip_010493,c_007512,none,none
u_06345,d_009073,ip_007730,c_005791,none,none
u_06346,d_009161,ip_003558,c_003103,none,none
u_06347,d_003330,ip_002380,c_008492,none,none
u_06348,d_006963,ip_004955,c_003406,none,none
u_06349,d_006990,ip_009514,c_003416,none,none
u_06350,d_006362,ip_007684,c_001906,none,none
u_06351,d_001774,ip_007632,c_001457,none,none
u_06352,d_009229,ip_007434,c_003888,none,none
u_06353,d_006011,ip_000086,c_008498,none,none
u_06354,d_003314,ip_004573,c_006007,none,none
u_06355,d_006827,ip_003941,c_008010,none,none
u_06356,d_007984,ip_003142,c_002025,none,none
u_06357,d_001125,ip_009349,c_000536,none,none
u_06358,d_008178,ip_007934,c_000349,none,none
u_06359,d_008003,ip_003993,c_006480,none,none
u_06360,d_004538,ip_005732,c_002430,none,none
u_06361,d_009760,ip_003332,c_000724,none,none
u_06362,d_008569,ip_001155,c_001345,none,none
u_06363,d_001818,ip_004148,c_005454,none,none
u_06364,d_002154,ip_003006,c_001850,none,none
u_06365,d_008037,ip_006971,c_004446,none,none
u_06366,d_003322,ip_004115,c_007074,none,none
u_06367,d_001321,ip_005730,c_003339,none,none
u_06368,d_000842,ip_001423,c_000192,none,none
u_06369,d_000428,ip_009839,c_007849,none,none
u_06370,d_004764,bip_000,c_002560,benign_000,coworking
u_06371,d_005504,ip_007054,c_002902,none,none
u_06372,d_004179,ip_003093,c_003836,none,none
u_06373,d_009365,ip_009988,c_004035,none,none
u_06374,d_001666,ip_004567,c_006821,none,none
u_06375,d_009658,ip_003466,c_000989,none,none
u_06376,d_009525,ip_009783,c_008557,none,none
u_06377,d_006084,ip_001152,c_005265,none,none
u_06378,d_002675,ip_008996,c_004894,none,none
u_06379,d_006623,ip_001521,c_008639,none,none
u_06380,d_006822,ip_009140,c_005441,none,none
u_06381,d_001415,ip_004180,c_001655,none,none
u_06382,d_001407,ip_008664,c_004763,none,none
u_06383,d_009874,ip_000560,c_005299,none,none
u_06384,d_002020,ip_005321,c_000465,none,none
u_06385,d_007200,ip_004289,c_008801,none,none
u_06386,d_002533,ip_001753,c_008046,none,none
u_06387,d_006392,ip_006766,c_002385,none,none
u_06388,d_005418,ip_003335,c_007183,none,none
u_06389,d_001454,ip_010219,c_002984,none,none
u_06390,d_007174,ip_004337,c_008564,none,none
u_06391,d_003394,ip_009098,c_007487,none,none
u_06392,d_003401,ip_001036,c_007844,none,none
u_06393,d_006632,ip_003090,c_008232,none,none
u_06394,d_009183,ip_008399,c_004240,none,none
u_06395,d_008055,ip_005555,c_008377,none,none
u_06396,d_001438,ip_003907,c_006944,none,none
u_06397,d_004654,ip_005428,c_001580,none,none
u_06398,d_000339,ip_010189,c_006258,none,none
u_06399,d_009249,ip_003520,c_000068,none,none
u_06400,d_006638,ip_001184,c_000533,none,none
u_06401,d_001291,ip_006294,c_001619,none,none
u_06402,d_004602,ip_009538,c_006691,none,none
u_06403,d_001633,ip_001578,c_005879,none,none
u_06404,d_004220,bip_000,c_006220,benign_000,coworking
u_06405,d_007448,ip_002031,c_002700,none,none
u_06406,d_006786,ip_010287,c_007656,none,none
u_06407,d_007079,bip_019,c_001004,benign_019,office
u_06408,d_005825,ip_009499,c_005006,none,none
u_06409,d_007250,ip_006686,c_002708,none,none
u_06410,d_000668,ip_000584,c_004821,none,none
u_06411,d_006376,ip_000404,c_003846,none,none
u_06412,d_004171,ip_008423,c_005054,none,none
u_06413,d_003675,ip_001700,c_008995,none,none
u_06414,d_007882,ip_001761,c_007664,none,none
u_06415,d_001648,ip_003599,c_006110,none,none
u_06416,d_003297,ip_003669,c_003991,none,none
u_06417,d_005291,ip_004080,c_004669,none,none
u_06418,d_005635,ip_002000,c_000240,none,none
u_06419,rd_10_00,rip_10_01,c_007720,none,none
u_06420,d_002161,ip_000745,c_002371,none,none
u_06421,d_001133,ip_004689,c_008574,none,none
u_06422,d_005641,rip_03_01,c_002606,none,none
u_06423,d_008495,ip_008533,c_004370,none,none
u_06424,d_006149,ip_000305,c_002960,none,none
u_06425,d_001629,ip_000866,c_003745,none,none
u_06426,d_007274,ip_009126,c_008957,none,none
u_06427,d_001233,ip_006358,c_000292,none,none
u_06428,d_001598,ip_004392,c_007098,none,none
u_06429,d_003637,ip_008929,c_001382,none,none
u_06430,d_005332,bip_010,c_000746,benign_010,office
u_06431,d_006727,ip_000320,c_006017,none,none
u_06432,d_002380,ip_007247,c_003946,none,none
u_06433,d_006225,ip_001214,c_001156,none,none
u_06434,d_004649,ip_003225,c_002540,none,none
u_06435,d_005328,rip_17_00,c_002014,none,none
u_06436,d_001417,ip_005356,c_001459,none,none
u_06437,d_005800,ip_000779,c_007400,none,none
u_06438,d_007916,ip_008933,c_001061,none,none
u_06439,d_009436,ip_002071,c_006757,none,none
u_06440,d_005258,ip_000137,c_001202,none,none
u_06441,d_000266,ip_007033,c_002333,none,none
u_06442,d_008462,bip_017,c_002248,benign_017,coworking
u_06443,d_002566,ip_004515,c_005187,none,none
u_06444,d_006365,ip_003579,c_006516,none,none
u_06445,d_003318,ip_000680,c_002934,none,none
u_06446,d_002498,ip_010398,c_001273,none,none
u_06447,d_001125,ip_002083,c_005964,none,none
u_06448,d_005627,ip_008367,c_003094,none,none
u_06449,d_001437,ip_002899,c_006453,none,none
u_06450,d_009253,bip_027,c_007873,benign_027,office
u_06451,d_008906,ip_004518,c_003469,none,none
u_06452,d_007911,ip_001061,c_007600,none,none
u_06453,d_001479,ip_003613,c_003436,none,none
u_06454,d_000286,bip_011,c_005290,benign_011,coworking
u_06455,d_005447,ip_003228,c_007078,none,none
u_06456,d_006650,ip_000075,c_006580,none,none
u_06457,d_000295,ip_005037,c_008075,none,none
u_06458,d_006719,ip_001521,c_002289,none,none
u_06459,d_002041,ip_007921,c_002221,none,none
u_06460,d_003555,ip_003669,c_006199,none,none
u_06461,d_004681,ip_006465,c_001781,none,none
u_06462,d_007239,ip_007843,c_002424,none,none
u_06463,d_001040,ip_005840,c_000666,none,none
u_06464,d_005460,ip_000223,c_003719,none,none
u_06465,d_002716,ip_009421,c_004966,none,none
u_06466,d_006161,ip_006055,c_006094,none,none
u_06467,d_008167,ip_003962,c_004850,none,none
u_06468,d_000012,ip_002214,c_000371,none,none
u_06469,d_009379,ip_008248,c_003087,none,none
u_06470,d_000551,ip_010309,c_004645,none,none
u_06471,d_008076,ip_009700,c_002470,none,none
u_06472,d_000035,ip_007497,c_005272,none,none
u_06473,d_003091,ip_004181,c_008096,none,none
u_06474,d_006786,ip_005595,c_002753,none,none
u_06475,d_008168,ip_007504,c_004019,none,none
u_06476,d_001550,ip_005481,c_005281,none,none
u_06477,d_006318,ip_000393,c_005699,none,none
u_06478,d_007671,ip_003170,c_000181,none,none
u_06479,d_007185,ip_009402,c_006930,none,none
u_06480,d_002647,ip_004733,c_005906,none,none
u_06481,d_000756,ip_000753,c_003230,none,none
u_06482,d_008919,ip_004818,c_003782,none,none
u_06483,d_008592,ip_008667,c_002293,none,none
u_06484,d_002636,ip_002496,c_000186,none,none
u_06485,d_001535,ip_006550,c_005509,none,none
u_06486,d_006945,ip_005217,c_000530,none,none
u_06487,d_007640,ip_002768,c_003299,none,none
u_06488,d_001570,bip_002,c_007395,benign_002,office
u_06489,d_000308,ip_006626,c_001256,none,none
u_06490,d_005265,ip_005851,c_001913,none,none
u_06491,d_009566,ip_001639,c_002638,none,none
u_06492,d_007650,ip_000017,c_004645,none,none
u_06493,d_002648,ip_002460,c_008714,none,none
u_06494,d_000782,ip_009420,c_000255,none,none
u_06495,d_006565,ip_002026,c_008071,none,none
u_06496,d_007834,ip_004727,c_007501,none,none
u_06497,d_001271,ip_005075,c_005508,none,none
u_06498,d_007493,ip_005586,c_007929,none,none
u_06499,d_006549,ip_005238,c_002168,none,none
u_06500,d_008792,ip_005305,c_006972,none,none
u_06501,d_000382,ip_005182,c_003577,none,none
u_06502,d_008367,ip_002400,c_007114,none,none
u_06503,d_003579,ip_002062,c_006567,none,none
u_06504,rd_12_01,ip_008993,c_003353,none,none
u_06505,d_005727,ip_010147,c_005590,none,none
u_06506,d_009136,ip_003153,c_000999,none,none
u_06507,d_006064,ip_006453,c_008808,none,none
u_06508,d_004868,ip_008334,c_000890,none,none
u_06509,d_008826,ip_007771,c_003697,none,none
u_06510,d_001774,ip_007534,c_007004,none,none
u_06511,d_008339,ip_008644,c_001164,none,none
u_06512,d_009804,ip_005934,c_005594,none,none
u_06513,d_009801,ip_003578,c_002086,none,none
u_06514,d_008119,ip_005941,c_002908,none,none
u_06515,d_001040,ip_005861,c_007713,none,none
u_06516,d_005231,ip_008313,c_004170,none,none
u_06517,d_001455,ip_005219,c_004868,none,none
u_06518,d_007252,ip_005864,c_001897,none,none
u_06519,d_004530,ip_001866,c_005321,none,none
u_06520,d_002402,ip_005884,c_000951,none,none
u_06521,d_005524,ip_002293,c_008177,none,none
u_06522,d_002084,ip_009492,c_002721,none,none
u_06523,d_003155,ip_010281,c_001099,none,none
u_06524,d_000182,ip_006522,c_008135,none,none
u_06525,d_004490,bip_029,c_006358,benign_029,office
