transaction_id,user_id,timestamp,amount,merchant_id,device_id,ip_id,card_id,is_online,is_fraud,ring_id,ring_type
tx_0021436,u_05507,2026-01-16 18:13:00,178.81,m_0800,d_000795,ip_000246,c_003719,1,0,none,none
tx_0021437,u_04844,2026-01-07 16:56:00,22.5,m_0434,d_002596,ip_009443,c_007195,0,0,none,none
tx_0021438,u_03427,2026-02-06 08:04:00,13.27,m_0242,d_001124,ip_005073,c_007552,0,0,none,none
tx_0021439,u_07966,2026-03-01 15:40:00,20.72,m_0083,d_005273,ip_007317,c_007439,0,0,none,none
tx_0021440,u_00755,2026-03-30 20:09:00,41.93,m_0701,d_003509,ip_002298,c_005542,0,0,none,none
tx_0021441,u_07470,2026-02-22 15:46:00,13.53,m_0854,d_007525,ip_008345,c_002093,0,0,none,none
tx_0021442,u_04732,2026-02-02 19:26:00,22.94,m_1123,d_001220,ip_008473,c_004274,0,0,none,none
tx_0021443,u_00804,2026-03-10 21:21:00,28.29,m_0764,d_001290,ip_007083,c_003899,0,0,none,none
tx_0021444,u_00816,2026-03-27 09:51:00,37.93,m_0894,d_005251,ip_002462,c_006903,0,0,none,none
tx_0021445,u_06939,2026-01-22 07:37:00,25.64,m_0735,d_004773,ip_002284,c_000221,1,0,none,none
tx_0021446,u_07946,2026-02-04 23:07:00,14.42,m_0802,d_005332,ip_005854,c_008832,0,0,none,none
tx_0021447,u_07738,2026-04-26 17:19:00,59.18,m_1080,d_002335,ip_007669,c_005576,1,0,none,none
tx_0021448,u_03882,2026-04-04 01:21:00,7.92,m_1025,d_009738,ip_008298,c_005702,1,1,ring_19,promo_abuse
tx_0021449,u_02376,2026-01-11 22:42:00,3.12,m_0679,d_003912,ip_004457,c_000578,0,0,none,none
tx_0021450,u_05725,2026-04-12 16:21:00,38.94,m_0381,d_004955,ip_009095,c_003612,1,0,none,none
tx_0021451,u_06304,2026-01-03 09:38:00,36.96,m_0402,d_000461,ip_004083,c_000595,0,0,none,none
tx_0021452,u_00331,2026-04-13 15:29:00,8.14,m_0599,d_001147,ip_008222,c_002973,0,0,none,none
tx_0021453,u_07640,2026-03-13 21:10:00,55.3,m_0302,d_003021,ip_007475,c_008091,1,0,none,none
tx_0021454,u_07241,2026-04-11 15:36:00,42.48,m_0828,d_002656,ip_004516,c_007276,0,0,none,none
tx_0021455,u_00377,2026-04-30 18:35:00,13.91,m_0981,d_006540,ip_006934,c_006650,0,0,none,none
tx_0021456,u_01236,2026-01-26 13:22:00,42.32,m_0747,d_005688,ip_008111,c_006533,0,0,none,none
tx_0021457,u_06939,2026-02-11 21:58:00,78.37,m_1137,d_004773,ip_002284,c_000221,0,0,none,none
tx_0021458,u_00748,2026-01-25 10:07:00,25.51,m_0984,d_006474,ip_005908,c_002001,0,0,none,none
tx_0021459,u_05009,2026-02-01 19:17:00,10.82,m_0338,d_005374,ip_003318,c_002558,0,0,none,none
tx_0021460,u_03448,2026-04-10 20:14:00,13.63,m_0000,d_005518,ip_008571,c_006479,1,0,none,none
tx_0021461,u_07099,2026-04-29 11:04:00,26.29,m_0861,d_000090,ip_002709,c_004077,0,0,none,none
tx_0021462,u_03947,2026-01-09 05:21:00,233.46,m_0304,d_003725,ip_004620,c_002253,0,0,none,none
tx_0021463,u_06952,2026-01-27 22:23:00,18.11,m_0683,d_002078,ip_003156,c_005715,0,0,none,none
tx_0021464,u_04208,2026-01-03 17:58:00,20.3,m_0491,d_003325,ip_000241,c_000109,0,0,none,none
tx_0021465,u_07090,2026-04-17 23:45:00,37.21,m_0697,d_003144,ip_005509,c_002147,0,0,none,none
tx_0021466,u_07679,2026-02-07 10:34:00,19.94,m_1170,d_005283,ip_003728,c_008900,0,0,none,none
tx_0021467,u_04638,2026-03-12 07:45:00,11.09,m_0067,d_005153,ip_005274,c_003130,1,0,none,none
tx_0021468,u_04948,2026-03-08 14:54:00,34.84,m_0721,d_003101,ip_006508,c_004735,0,0,none,none
tx_0021469,u_05154,2026-02-25 13:50:00,87.59,m_0407,d_002445,ip_001888,c_007271,1,0,none,none
tx_0021470,u_02137,2026-01-30 13:11:00,24.74,m_0348,d_006952,ip_000292,c_006112,0,0,none,none
tx_0021471,u_00412,2026-03-02 02:47:00,54.27,m_0669,rd_13_01,ip_002550,rc_13_00,0,1,ring_13,mule_merchants
tx_0021472,u_07419,2026-04-16 17:20:00,31.6,m_0486,d_005872,ip_009985,c_008281,0,0,none,none
tx_0021473,u_04655,2026-01-12 05:36:00,22.39,m_0994,rd_16_00,rip_16_00,rc_16_00,1,1,ring_16,account_farm
tx_0021474,u_06902,2026-03-04 11:39:00,105.63,m_0962,d_000756,ip_002659,c_005192,1,0,none,none
tx_0021475,u_00376,2026-01-10 11:04:00,18.73,m_1037,d_007610,ip_002984,c_001057,0,0,none,none
tx_0021476,u_02305,2026-02-15 12:45:00,118.41,m_0971,d_000599,ip_001137,c_007178,1,0,none,none
tx_0021477,u_07394,2026-02-16 15:00:00,21.91,m_0279,d_002381,ip_007454,c_003326,1,0,none,none
tx_0021478,u_00355,2026-03-03 17:03:00,77.37,m_0589,d_000508,ip_008538,c_008959,1,0,none,none
tx_0021479,u_06659,2026-03-25 19:32:00,14.32,m_0743,d_006430,ip_001412,c_006524,0,0,none,none
tx_0021480,u_06107,2026-04-02 20:56:00,12.88,m_0771,d_002706,ip_007057,c_004354,0,0,none,none
tx_0021481,u_02476,2026-03-15 19:54:00,111.1,m_0999,d_008654,ip_001337,c_008191,0,0,none,none
tx_0021482,u_06534,2026-03-16 12:12:00,39.86,m_0217,d_000773,ip_004744,c_005640,1,0,none,none
tx_0021483,u_07565,2026-04-15 20:01:00,13.32,m_0925,d_003729,ip_005861,c_001081,0,0,none,none
tx_0021484,u_03408,2026-03-21 10:14:00,39.3,m_0639,d_007988,ip_008076,c_006799,1,0,none,none
tx_0021485,u_01184,2026-04-09 10:10:00,18.01,m_1122,d_001881,bip_010,c_007849,1,0,none,none
tx_0021486,u_05090,2026-02-07 10:38:00,151.45,m_0758,d_005830,ip_005222,c_001714,1,0,none,none
tx_0021487,u_06832,2026-04-30 15:14:00,45.74,m_0324,d_009649,ip_001831,c_004087,0,0,none,none
tx_0021488,u_06429,2026-02-18 10:19:00,116.53,m_0519,d_003637,ip_008929,c_001382,0,0,none,none
tx_0021489,u_07122,2026-02-13 20:58:00,7.75,m_0752,rd_10_00,ip_008789,c_006380,1,1,ring_10,shared_devices
tx_0021490,u_01467,2026-03-06 12:40:00,56.1,m_0697,d_005961,ip_007860,c_002411,0,0,none,none
tx_0021491,u_03619,2026-01-30 00:38:00,119.21,m_0494,d_000509,bip_022,c_000340,0,0,none,none
tx_0021492,u_04683,2026-04-04 16:34:00,25.27,m_0555,d_006272,ip_008488,c_006981,0,0,none,none
tx_0021493,u_00501,2026-04-03 13:00:00,12.41,m_0115,d_004886,bip_005,c_000227,0,0,none,none
tx_0021494,u_02397,2026-02-04 06:28:00,39.55,m_1193,d_000109,ip_009617,c_000583,1,0,none,none
tx_0021495,u_05594,2026-03-25 16:03:00,138.27,m_0204,d_003738,ip_005599,c_004499,0,0,none,none
tx_0021496,u_04866,2026-03-29 18:48:00,31.29,m_0791,d_003026,ip_004307,c_007572,1,0,none,none
tx_0021497,u_05570,2026-01-21 16:20:00,34.27,m_0788,d_005798,ip_005094,c_007835,0,0,none,none
tx_0021498,u_00833,2026-02-12 13:08:00,96.34,m_0173,d_007750,ip_009457,c_002872,1,0,none,none
tx_0021499,u_06762,2026-04-16 20:45:00,37.35,m_0432,d_008308,ip_009791,c_004088,1,0,none,none
tx_0021500,u_05451,2026-02-06 09:54:00,60.15,m_0259,d_009056,ip_004027,c_000059,0,0,none,none
tx_0021501,u_02871,2026-03-13 16:31:00,7.43,m_0062,d_004537,ip_008605,c_000197,1,0,none,none
tx_0021502,u_03381,2026-04-12 10:05:00,59.43,m_0187,d_001200,ip_000075,c_001711,0,0,none,none
tx_0021503,u_05581,2026-04-22 08:16:00,81.38,m_1031,d_003827,ip_007507,c_008143,0,0,none,none
tx_0021504,u_06008,2026-01-30 10:52:00,41.31,m_0825,d_003733,ip_009377,c_008089,0,0,none,none
tx_0021505,u_00447,2026-01-09 14:31:00,12.9,m_0000,d_001902,ip_010389,c_005103,0,0,none,none
tx_0021506,u_07078,2026-01-17 13:46:00,49.11,m_0131,d_004995,ip_009838,c_006119,0,0,none,none
tx_0021507,u_00797,2026-03-22 19:51:00,31.68,m_0635,d_001725,ip_006230,c_004269,0,0,none,none
tx_0021508,u_05338,2026-02-25 22:41:00,18.8,m_0181,d_008661,ip_004616,c_004274,1,0,none,none
tx_0021509,u_03703,2026-02-03 08:58:00,13.58,m_0067,d_006240,ip_002075,c_000869,0,0,none,none
tx_0021510,u_05884,2026-03-26 02:45:00,153.17,m_0908,d_007641,ip_009625,c_006206,0,0,none,none
tx_0021511,u_03808,2026-03-09 06:35:00,46.36,m_1069,d_005059,ip_006945,c_004839,1,0,none,none
tx_0021512,u_05376,2026-04-11 14:24:00,17.16,m_1154,d_005348,ip_004932,c_006108,1,0,none,none
tx_0021513,u_01738,2026-04-13 09:52:00,143.49,m_0005,d_000403,ip_009519,c_002439,0,0,none,none
tx_0021514,u_06048,2026-04-22 17:53:00,63.23,m_0265,d_008402,ip_006793,c_006022,1,0,none,none
tx_0021515,u_03956,2026-04-02 10:46:00,26.29,m_1020,d_007309,ip_004492,c_007948,0,0,none,none
tx_0021516,u_01984,2026-03-27 15:13:00,12.51,m_0432,d_004356,ip_006435,c_006049,0,0,none,none
tx_0021517,u_06991,2026-01-11 08:59:00,13.74,m_0843,d_008470,ip_007170,c_005214,0,0,none,none
tx_0021518,u_03349,2026-01-04 12:13:00,47.38,m_0677,d_005545,ip_007021,c_007958,1,0,none,none
tx_0021519,u_03564,2026-01-01 19:26:00,25.9,m_0761,d_000966,ip_004052,c_000539,1,0,none,none
tx_0021520,u_03978,2026-04-26 18:49:00,22.81,m_0156,d_000931,ip_004847,c_002560,1,0,none,none
tx_0021521,u_05262,2026-01-06 17:40:00,18.34,m_0262,d_000233,ip_002131,c_006119,1,0,none,none
tx_0021522,u_00106,2026-02-21 21:04:00,21.99,m_0491,d_003199,ip_008074,c_002592,0,0,none,none
tx_0021523,u_06945,2026-01-03 00:26:00,5.24,m_0173,d_004345,ip_002522,c_000833,0,0,none,none
tx_0021524,u_05132,2026-04-10 08:08:00,33.75,m_0483,d_009078,ip_002732,c_004192,1,0,none,none
tx_0021525,u_07357,2026-03-15 21:34:00,36.53,m_0299,d_004509,ip_004923,c_003162,1,0,none,none
tx_0021526,u_03598,2026-01-12 06:58:00,21.57,m_0469,d_002242,ip_005838,c_004187,1,0,none,none
tx_0021527,u_07679,2026-02-11 14:44:00,24.76,m_0982,d_005283,ip_003728,c_008900,0,0,none,none
tx_0021528,u_01998,2026-04-10 09:19:00,78.42,m_0301,d_002203,ip_001842,c_007324,0,0,none,none
tx_0021529,u_05158,2026-03-01 00:29:00,52.82,m_0474,rd_17_00,ip_006852,rc_17_01,0,0,ring_17,mule_merchants
tx_0021530,u_04379,2026-01-27 13:54:00,52.42,m_0851,d_005656,ip_002488,c_005432,0,0,none,none
tx_0021531,u_04223,2026-01-18 05:09:00,25.37,m_1147,d_002821,ip_006521,c_006899,0,0,none,none
tx_0021532,u_03875,2026-02-10 08:59:00,43.31,m_0159,d_003439,ip_005770,c_005658,1,0,none,none
tx_0021533,u_00025,2026-01-06 12:09:00,7.64,m_0301,d_002158,ip_009544,c_000422,0,0,none,none
tx_0021534,u_03719,2026-04-17 09:00:00,40.79,m_0948,d_004174,ip_005073,c_002961,0,0,none,none
tx_0021535,u_00670,2026-02-07 11:45:00,74.38,m_1109,d_005519,ip_008514,c_003343,1,0,none,none
tx_0021536,u_06184,2026-01-25 19:27:00,49.82,m_1046,d_003772,ip_005847,c_006446,0,0,none,none
tx_0021537,u_04656,2026-03-21 13:43:00,87.24,m_0364,d_007461,ip_000963,c_007968,1,0,none,none
tx_0021538,u_06654,2026-02-16 10:08:00,17.94,m_0194,d_008726,ip_007327,c_000308,1,0,none,none
tx_0021539,u_00814,2026-03-27 18:29:00,36.02,m_0903,d_009635,ip_009510,c_005586,1,0,none,none
tx_0021540,u_03902,2026-01-03 11:27:00,13.64,m_0733,d_007493,ip_003604,c_007243,1,0,none,none
tx_0021541,u_02763,2026-04-20 16:36:00,31.37,m_0971,d_001986,ip_009918,c_006823,0,0,none,none
tx_0021542,u_02861,2026-04-10 20:11:00,15.98,m_0859,d_003359,ip_005167,c_004833,1,0,ring_11,promo_abuse
tx_0021543,u_07910,2026-04-17 16:08:00,18.33,m_0515,d_003462,ip_004677,c_008181,1,0,none,none
tx_0021544,u_05825,2026-04-30 19:39:00,6.51,m_1182,d_001602,ip_001367,c_001390,1,0,none,none
tx_0021545,u_03091,2026-03-17 11:57:00,16.22,m_0257,d_003564,ip_003644,c_002717,0,0,none,none
tx_0021546,u_03895,2026-02-18 11:55:00,35.77,m_0968,d_001923,ip_003370,c_007527,1,0,none,none
tx_0021547,u_06511,2026-04-15 13:29:00,54.41,m_0082,d_008339,ip_008644,c_001164,1,0,none,none
tx_0021548,u_06638,2026-02-05 10:08:00,40.3,m_0756,d_006591,ip_000131,c_007133,1,0,none,none
tx_0021549,u_03134,2026-02-21 11:40:00,47.97,m_0989,d_008830,ip_007183,c_006504,0,0,none,none
tx_0021550,u_01719,2026-03-08 22:32:00,12.15,m_0965,d_003953,ip_004211,c_004252,1,0,none,none
tx_0021551,u_05425,2026-03-06 10:46:00,18.73,m_0943,d_008924,ip_001094,c_002571,1,0,none,none
tx_0021552,u_00498,2026-01-13 07:37:00,72.26,m_0311,d_001469,ip_006003,c_003788,1,0,none,none
tx_0021553,u_03551,2026-04-26 19:02:00,25.59,m_0187,d_009313,ip_002796,c_004217,0,0,none,none
tx_0021554,u_04957,2026-03-22 08:56:00,51.54,m_0001,d_001303,rip_12_01,c_001928,1,0,ring_12,account_farm
tx_0021555,u_04114,2026-02-03 14:59:00,30.27,m_0804,d_006026,ip_007624,c_007232,0,0,none,none
tx_0021556,u_07188,2026-01-30 21:38:00,9.69,m_0479,d_009647,ip_002471,c_002075,1,0,none,none
tx_0021557,u_00978,2026-03-20 14:05:00,7.74,m_0166,d_002429,ip_009704,c_005593,1,0,none,none
tx_0021558,u_04317,2026-04-25 09:08:00,6.58,m_0406,d_005203,ip_009273,c_007924,1,0,none,none
tx_0021559,u_02763,2026-04-06 15:59:00,7.32,m_0051,d_001986,ip_003259,c_005822,0,0,none,none
tx_0021560,u_03355,2026-01-24 19:41:00,10.77,m_0561,d_004662,bip_007,c_001181,1,0,none,none
tx_0021561,u_04680,2026-03-24 15:52:00,13.29,m_0200,d_007469,ip_001773,c_001336,0,0,none,none
tx_0021562,u_02997,2026-03-31 11:08:00,10.25,m_0931,d_008576,ip_008099,c_007493,1,0,none,none
tx_0021563,u_01979,2026-03-09 14:25:00,13.22,m_0776,d_009760,ip_009163,c_004424,1,0,none,none
tx_0021564,u_06182,2026-03-22 15:06:00,68.27,m_0239,d_006187,ip_000392,c_000561,1,0,none,none
tx_0021565,u_01953,2026-02-22 08:54:00,47.16,m_1120,d_006155,ip_004436,c_008017,0,0,none,none
tx_0021566,u_03513,2026-02-10 18:52:00,65.86,m_1000,d_003199,ip_003917,c_005167,0,0,none,none
tx_0021567,u_06561,2026-02-08 08:19:00,16.35,m_0974,d_005234,ip_007562,c_006520,0,0,none,none
tx_0021568,u_06567,2026-01-30 18:22:00,22.77,m_0076,d_001815,ip_005924,c_007900,0,0,none,none
tx_0021569,u_07527,2026-02-12 10:41:00,23.84,m_0977,d_009302,ip_003750,c_008554,0,0,none,none
tx_0021570,u_05970,2026-03-23 09:45:00,75.18,m_0327,d_000857,ip_002265,c_008563,1,0,none,none
tx_0021571,u_07567,2026-01-16 06:24:00,89.29,m_0990,d_000893,ip_009301,c_005499,0,0,none,none
tx_0021572,u_01891,2026-01-12 21:10:00,26.92,m_0840,d_003732,ip_005240,c_000080,1,0,none,none
tx_0021573,u_07065,2026-02-06 11:00:00,80.02,m_0093,d_000497,ip_002387,c_000283,1,0,none,none
tx_0021574,u_05497,2026-01-20 18:26:00,13.73,m_0374,d_006102,ip_007224,c_002796,0,0,none,none
tx_0021575,u_00806,2026-04-08 12:08:00,9.89,m_1100,d_007952,ip_008517,c_005385,0,0,none,none
tx_0021576,u_07161,2026-01-10 18:35:00,24.58,m_0643,d_006598,ip_003353,c_001267,0,0,none,none
tx_0021577,u_03161,2026-03-18 07:34:00,18.93,m_0974,d_008822,ip_000815,c_007323,0,0,none,none
tx_0021578,u_05614,2026-02-06 14:20:00,121.28,m_0056,d_001518,ip_006048,c_004477,1,1,none,none
tx_0021579,u_01163,2026-03-16 12:17:00,61.46,m_0087,d_001734,bip_024,c_002839,1,0,none,none
tx_0021580,u_05766,2026-01-25 06:23:00,48.11,m_0670,d_009099,ip_000345,c_003344,1,0,none,none
tx_0021581,u_05865,2026-04-13 16:50:00,22.11,m_0682,d_002242,ip_006525,c_008254,1,0,none,none
tx_0021582,u_07066,2026-01-09 14:04:00,5.49,m_0858,d_007946,ip_007836,c_005583,1,0,none,none
tx_0021583,u_04370,2026-01-17 00:24:00,14.89,m_0411,d_009376,ip_004584,c_005760,0,0,none,none
tx_0021584,u_07966,2026-03-07 21:03:00,80.26,m_0189,d_005273,ip_007317,c_007439,1,0,none,none
tx_0021585,u_03057,2026-03-14 08:44:00,22.9,m_1122,d_005124,ip_009737,c_007515,1,0,none,none
tx_0021586,u_02265,2026-02-03 19:50:00,278.58,m_0395,d_000904,ip_007329,c_004115,1,0,none,none
tx_0021587,u_00859,2026-02-14 08:14:00,39.7,m_1157,d_007339,ip_005972,c_000548,1,0,none,none
tx_0021588,u_00517,2026-01-29 22:19:00,48.95,m_0126,d_008641,ip_003595,c_008362,0,0,none,none
tx_0021589,u_05597,2026-03-24 21:03:00,254.66,m_0863,d_003822,ip_010447,c_008300,0,0,none,none
tx_0021590,u_06483,2026-03-19 23:56:00,183.92,m_0168,d_008592,ip_001142,c_002293,0,0,none,none
tx_0021591,u_07847,2026-01-07 12:43:00,23.16,m_1177,d_004446,ip_006810,c_007078,0,0,none,none
tx_0021592,u_04683,2026-01-23 10:46:00,9.42,m_0443,d_006272,ip_007260,c_006981,1,0,none,none
tx_0021593,u_06375,2026-03-17 11:44:00,43.51,m_1021,d_009658,ip_003466,c_000989,0,0,none,none
tx_0021594,u_01661,2026-03-24 15:18:00,24.36,m_0352,d_001373,ip_008200,c_007371,1,0,none,none
tx_0021595,u_03833,2026-03-04 19:29:00,23.8,m_0977,d_003113,ip_008482,c_004766,0,0,none,none
tx_0021596,u_06374,2026-03-02 14:21:00,20.29,m_0282,d_002261,ip_004567,c_006821,0,0,none,none
tx_0021597,u_07910,2026-04-22 19:18:00,21.16,m_1120,d_003462,ip_004677,c_008181,1,0,none,none
tx_0021598,u_04263,2026-02-26 11:31:00,175.98,m_0688,d_006992,ip_006547,c_002326,1,0,none,none
tx_0021599,u_07965,2026-04-10 19:54:00,41.3,m_0751,d_007316,ip_001175,c_003588,0,0,none,none
tx_0021600,u_05191,2026-03-29 22:58:00,79.81,m_0213,d_009621,ip_000193,c_003452,0,0,none,none
tx_0021601,u_06931,2026-01-03 03:38:00,50.57,m_0063,d_004685,ip_009447,c_004181,0,0,none,none
tx_0021602,u_00856,2026-03-13 11:16:00,15.78,m_0686,d_007666,ip_000081,c_006990,1,0,none,none
tx_0021603,u_00098,2026-03-30 09:11:00,21.54,m_0202,d_001439,ip_004838,c_003396,1,0,none,none
tx_0021604,u_03391,2026-01-01 19:02:00,12.23,m_0778,d_008057,ip_000412,c_005969,1,0,none,none
tx_0021605,u_01133,2026-04-09 12:43:00,61.22,m_0766,d_001800,ip_004246,c_001869,0,0,none,none
tx_0021606,u_05428,2026-02-06 13:42:00,28.07,m_0182,d_000542,ip_003709,c_007539,1,0,none,none
tx_0021607,u_03814,2026-03-24 20:19:00,56.1,m_1075,d_007451,rip_01_00,c_002270,0,0,ring_01,mule_merchants
tx_0021608,u_05804,2026-02-21 01:02:00,30.54,m_0328,d_007331,bip_007,c_000669,0,0,none,none
tx_0021609,u_05147,2026-02-13 18:40:00,54.73,m_0769,d_004073,ip_006117,c_001977,0,0,none,none
tx_0021610,u_01973,2026-04-30 22:55:00,141.07,m_0300,d_003654,ip_002914,c_000611,0,0,none,none
tx_0021611,u_01819,2026-04-02 05:06:00,32.72,m_0596,d_004279,ip_009488,c_007687,1,0,none,none
tx_0021612,u_02021,2026-03-30 08:04:00,25.9,m_0676,d_002007,ip_001711,c_004131,0,0,none,none
tx_0021613,u_06361,2026-04-16 18:00:00,17.06,m_0253,d_009760,ip_003332,c_000724,0,0,none,none
tx_0021614,u_01549,2026-03-12 01:26:00,16.38,m_0065,d_002455,ip_008755,c_006944,1,0,none,none
tx_0021615,u_01954,2026-04-23 18:08:00,34.76,m_1050,d_008298,ip_007106,c_001255,1,0,none,none
tx_0021616,u_01377,2026-04-28 05:05:00,58.63,m_1053,d_006845,ip_008646,c_005653,0,0,none,none
tx_0021617,u_04810,2026-01-23 16:53:00,64.92,m_1053,d_002345,ip_002910,c_007119,0,0,none,none
tx_0021618,u_03479,2026-03-26 19:47:00,32.24,m_0612,d_005137,ip_009714,c_002158,0,0,none,none
tx_0021619,u_00850,2026-04-08 16:05:00,66.21,m_0250,d_003385,ip_003538,c_004577,1,0,none,none
tx_0021620,u_02538,2026-01-30 12:31:00,20.25,m_0008,d_008882,ip_000955,c_007586,0,0,none,none
tx_0021621,u_07053,2026-04-25 00:45:00,21.45,m_0837,d_005211,ip_007156,c_002554,0,0,none,none
tx_0021622,u_01739,2026-03-18 00:28:00,16.1,m_0195,d_009290,ip_007500,c_008134,0,0,none,none
tx_0021623,u_00665,2026-04-30 12:49:00,10.67,m_0267,d_000981,ip_005168,c_000096,0,0,none,none
tx_0021624,u_02715,2026-04-11 22:25:00,41.51,m_1030,d_007618,ip_005991,c_005513,1,0,none,none
tx_0021625,u_05330,2026-03-02 10:13:00,49.07,m_0749,d_004491,ip_003633,c_001732,0,0,none,none
tx_0021626,u_06202,2026-03-16 07:32:00,18.9,m_1048,d_005684,ip_001296,c_001310,1,0,none,none
tx_0021627,u_02140,2026-03-23 14:31:00,9.01,m_0862,d_006245,ip_002194,c_000879,1,0,none,none
tx_0021628,u_03749,2026-02-09 13:02:00,28.55,m_1174,d_002488,ip_000978,c_006862,0,0,none,none
tx_0021629,u_06774,2026-02-17 16:01:00,10.31,m_0717,d_005462,ip_008341,c_003129,0,0,none,none
tx_0021630,u_04862,2026-01-04 18:15:00,75.39,m_0323,d_002753,ip_002182,c_004988,0,0,none,none
tx_0021631,u_07571,2026-03-05 09:06:00,19.26,m_0144,d_008683,ip_004388,c_003292,1,0,none,none
tx_0021632,u_05678,2026-01-08 18:53:00,21.67,m_0175,d_001208,ip_010435,c_006194,0,0,none,none
tx_0021633,u_06481,2026-01-14 20:25:00,21.46,m_0037,d_000756,ip_000753,c_003230,1,0,none,none
tx_0021634,u_03157,2026-01-03 11:11:00,7.59,m_0466,d_006907,ip_005497,c_002936,1,0,none,none
tx_0021635,u_00756,2026-01-10 06:14:00,5.51,m_0837,d_001976,ip_002976,c_003721,0,0,none,none
tx_0021636,u_00659,2026-04-30 09:02:00,69.11,m_0941,d_005254,ip_005630,c_000098,0,0,none,none
tx_0021637,u_01934,2026-02-18 20:58:00,19.8,m_0900,d_004314,ip_001287,c_008969,1,0,none,none
tx_0021638,u_02744,2026-04-29 11:25:00,9.19,m_0926,d_004968,ip_003990,c_005758,0,0,none,none
tx_0021639,u_07252,2026-02-24 10:35:00,51.38,m_0386,d_009115,ip_004154,c_008104,1,0,none,none
tx_0021640,u_06075,2026-03-05 01:08:00,34.03,m_0415,d_009500,ip_008359,c_000826,0,0,none,none
tx_0021641,u_06659,2026-01-30 01:25:00,158.64,m_0823,d_006430,ip_001412,c_008750,1,0,none,none
tx_0021642,u_03129,2026-04-30 01:50:00,6.83,m_0625,d_004404,ip_008391,c_006520,0,0,none,none
tx_0021643,u_04601,2026-03-31 02:41:00,48.62,m_0202,d_004900,ip_007107,c_002589,0,1,none,none
tx_0021644,u_05147,2026-04-21 18:08:00,42.92,m_1083,d_004073,ip_006117,c_001977,0,0,none,none
tx_0021645,u_01725,2026-02-17 11:47:00,7.1,m_0655,d_001171,ip_007239,c_003429,0,0,none,none
tx_0021646,u_02680,2026-03-15 16:02:00,18.67,m_1125,d_004843,ip_008848,c_001467,1,0,none,none
tx_0021647,u_06210,2026-03-07 12:44:00,29.12,m_1038,d_000807,ip_004689,c_008806,1,0,none,none
tx_0021648,u_07515,2026-02-01 05:36:00,63.11,m_0912,d_004863,ip_009887,c_007073,0,0,none,none
tx_0021649,u_04287,2026-01-31 23:24:00,23.1,m_1162,d_008252,ip_004736,c_004927,1,0,none,none
tx_0021650,u_03755,2026-04-03 18:06:00,31.01,m_0368,d_004948,ip_005383,c_003534,1,0,none,none
tx_0021651,u_03177,2026-04-17 18:34:00,46.84,m_1155,d_005068,ip_005640,c_005496,0,0,none,none
tx_0021652,u_05738,2026-04-14 02:47:00,22.74,m_1114,d_004253,ip_005444,c_001848,0,0,none,none
tx_0021653,u_01278,2026-04-16 17:56:00,223.21,m_1152,d_004880,ip_009252,c_004986,1,0,none,none
tx_0021654,u_02875,2026-01-16 04:57:00,8.14,m_0414,d_008832,ip_008113,c_000590,0,0,none,none
tx_0021655,u_07401,2026-01-14 18:30:00,19.49,m_0571,d_008768,ip_006871,c_007629,0,0,none,none
tx_0021656,u_05925,2026-01-28 10:40:00,17.36,m_0762,d_003518,ip_005369,c_006144,0,0,none,none
tx_0021657,u_03833,2026-01-11 17:09:00,10.09,m_0790,d_003113,ip_008482,c_004766,1,0,none,none
tx_0021658,u_02388,2026-04-12 01:36:00,37.97,m_0736,d_000267,ip_008380,c_005327,1,0,none,none
tx_0021659,u_00163,2026-01-11 16:11:00,30.0,m_0752,d_008982,ip_004902,c_000200,0,0,none,none
tx_0021660,u_03765,2026-04-10 11:06:00,103.3,m_0690,d_009529,ip_003235,c_004466,1,0,none,none
tx_0021661,u_06995,2026-04-26 15:21:00,15.92,m_0205,d_000246,ip_009301,c_003494,1,0,none,none
tx_0021662,u_01171,2026-02-08 15:10:00,92.25,m_1024,d_008871,ip_008822,c_000472,0,0,none,none
tx_0021663,u_06208,2026-04-25 21:00:00,37.71,m_0911,d_004462,ip_000844,c_005610,0,0,none,none
tx_0021664,u_06956,2026-02-09 14:27:00,16.38,m_0259,d_009800,ip_001725,c_003210,1,0,none,none
tx_0021665,u_01067,2026-01-31 11:29:00,18.69,m_0180,d_003687,ip_007556,c_006245,1,0,none,none
tx_0021666,u_00052,2026-04-20 18:08:00,83.18,m_0578,d_007298,ip_002993,c_006097,1,0,none,none
tx_0021667,u_06661,2026-01-10 22:28:00,54.58,m_0425,d_002577,ip_003093,c_002442,1,0,none,none
tx_0021668,u_06941,2026-04-10 03:05:00,14.95,m_0109,d_003919,ip_007110,c_007050,0,0,none,none
tx_0021669,u_03121,2026-04-17 18:23:00,77.0,m_1155,d_009511,ip_004667,c_000015,1,0,none,none
tx_0021670,u_05048,2026-02-12 17:52:00,20.51,m_0241,d_001096,ip_007521,c_008670,1,0,none,none
tx_0021671,u_02713,2026-03-11 17:33:00,16.22,m_0234,d_008009,ip_002026,c_004007,1,0,none,none
tx_0021672,u_07830,2026-02-05 12:21:00,208.89,m_0860,d_008463,ip_005660,c_008286,0,0,none,none
tx_0021673,u_07331,2026-04-25 10:44:00,134.81,m_0634,d_001191,ip_007591,c_008259,1,0,none,none
tx_0021674,u_01145,2026-02-17 09:49:00,89.93,m_0952,d_000256,ip_009764,c_001095,0,0,none,none
